"vehicle","chunk","direction","stop_id","fraction","start_datetime","transactions","group"
"2049",0,0,1415,0.563179688116061,2018-11-27 21:10:01,15,"H5-2049-0"
"2049",1,0,1416,0.584032840501001,2018-11-27 21:11:04,0,"H5-2049-0"
"087",0,1,1435,0.405479754869887,2018-11-27 21:28:49,0,"H5-087-0"
"087",1,1,1436,0.439893803161774,2018-11-27 21:29:41,2,"H5-087-0"
"088",0,0,1415,0.563179688116061,2018-11-27 21:30:59,9,"H5-088-0"
"087",2,1,1437,0.487581991607755,2018-11-27 21:33:39,9,"H5-087-0"
"088",1,0,1416,0.584032840501001,2018-11-27 21:33:54,4,"H5-088-0"
"088",2,0,1417,0.610427711692125,2018-11-27 21:36:04,9,"H5-088-0"
"087",3,1,1438,0.535746668570886,2018-11-27 21:36:09,1,"H5-087-0"
"087",4,1,1439,0.549040484799152,2018-11-27 21:37:29,1,"H5-087-0"
"088",3,0,1418,0.631025224381994,2018-11-27 21:37:47,4,"H5-088-0"
"087",5,1,1440,0.570885488728222,2018-11-27 21:38:49,0,"H5-087-0"
"087",6,1,1441,0.597038599157096,2018-11-27 21:40:03,0,"H5-087-0"
"088",4,0,1419,0.738947810339751,2018-11-27 21:42:07,2,"H5-088-0"
"087",7,1,1442,0.654097651746381,2018-11-27 21:42:54,0,"H5-087-0"
"088",5,0,1420,0.783164584086569,2018-11-27 21:43:47,0,"H5-088-0"
"087",8,1,1443,0.687335914885114,2018-11-27 21:44:08,0,"H5-087-0"
"087",9,1,1444,0.713177508609299,2018-11-27 21:44:56,0,"H5-087-0"
"088",6,0,1421,0.819575732630755,2018-11-27 21:45:17,0,"H5-088-0"
"088",7,0,1422,0.847399512052473,2018-11-27 21:46:48,0,"H5-088-0"
"087",10,1,1445,0.81540798895146,2018-11-27 21:48:02,0,"H5-087-0"
"088",8,0,1423,0.887809225978933,2018-11-27 21:48:37,0,"H5-088-0"
"087",11,1,1446,0.853032764950877,2018-11-27 21:49:01,0,"H5-087-0"
"087",12,1,1447,0.874003293718497,2018-11-27 21:49:59,0,"H5-087-0"
"088",9,0,1424,0.922458268240276,2018-11-27 21:50:18,0,"H5-088-0"
"087",13,1,1448,0.894306996994377,2018-11-27 21:50:37,1,"H5-087-0"
"087",14,1,1449,0.932024227342633,2018-11-27 21:52:02,0,"H5-087-0"
"087",15,1,1450,0.983258402941195,2018-11-27 21:53:32,0,"H5-087-0"
"087",16,1,1451,0.999760030132926,2018-11-27 21:53:51,0,"H5-087-0"
"087",17,0,1402,0,2018-11-27 21:53:56,0,"H5-087-1"
"088",10,0,1425,1,2018-11-27 21:54:09,0,"H5-088-0"
"088",11,1,1426,0.000185369423874143,2018-11-27 22:02:04,0,"H5-088-1"
"087",18,0,1403,0.0588992091813712,2018-11-27 22:02:40,1,"H5-087-1"
"087",19,0,1404,0.100242687626492,2018-11-27 22:03:49,1,"H5-087-1"
"088",12,1,1427,0.0594019539891121,2018-11-27 22:04:49,0,"H5-088-1"
"087",20,0,1405,0.131440560269434,2018-11-27 22:05:08,2,"H5-087-1"
"088",13,1,1428,0.0807108706569484,2018-11-27 22:05:49,0,"H5-088-1"
"087",21,0,1406,0.176759950014825,2018-11-27 22:06:28,1,"H5-087-1"
"088",14,1,1429,0.136388603537178,2018-11-27 22:08:04,2,"H5-088-1"
"087",22,0,1407,0.268735283686607,2018-11-27 22:09:14,2,"H5-087-1"
"088",15,1,1430,0.173597811595768,2018-11-27 22:09:39,3,"H5-088-1"
"088",16,1,1431,0.199084725675038,2018-11-27 22:10:49,4,"H5-088-1"
"087",23,0,1408,0.308288924198904,2018-11-27 22:11:32,0,"H5-087-1"
"088",17,1,1432,0.243009799030008,2018-11-27 22:12:19,2,"H5-088-1"
"2243",0,0,1415,0.563179688116061,2018-11-27 22:13:11,9,"H5-2243-0"
"087",24,0,1409,0.34044465113703,2018-11-27 22:13:18,0,"H5-087-1"
"2243",1,0,1416,0.584032840501001,2018-11-27 22:13:52,0,"H5-2243-0"
"087",25,0,1410,0.402507047744166,2018-11-27 22:15:10,0,"H5-087-1"
"2243",2,0,1417,0.610427711692125,2018-11-27 22:16:17,5,"H5-2243-0"
"087",26,0,1411,0.431338253287593,2018-11-27 22:17:07,1,"H5-087-1"
"088",18,1,1433,0.351343071406685,2018-11-27 22:17:19,1,"H5-088-1"
"2243",3,0,1418,0.631025224381994,2018-11-27 22:17:55,0,"H5-2243-0"
"087",27,0,1412,0.449911339995078,2018-11-27 22:18:27,0,"H5-087-1"
"087",28,0,1413,0.473080709507032,2018-11-27 22:19:52,0,"H5-087-1"
"088",19,1,1434,0.390482149328968,2018-11-27 22:20:00,0,"H5-088-1"
"088",20,1,1435,0.405479754869887,2018-11-27 22:21:33,0,"H5-088-1"
"087",29,0,1414,0.505084269559022,2018-11-27 22:21:46,0,"H5-087-1"
"2243",4,0,1419,0.738947810339751,2018-11-27 22:22:02,0,"H5-2243-0"
"2243",5,0,1420,0.783164584086569,2018-11-27 22:23:33,1,"H5-2243-0"
"2243",6,0,1421,0.819575732630755,2018-11-27 22:24:51,0,"H5-2243-0"
"2243",7,0,1422,0.847399512052473,2018-11-27 22:25:51,0,"H5-2243-0"
"2243",8,0,1423,0.887809225978933,2018-11-27 22:27:11,2,"H5-2243-0"
"2243",9,0,1424,0.922458268240276,2018-11-27 22:28:19,0,"H5-2243-0"
"087",30,0,1415,0.563179688116061,2018-11-27 22:29:54,2,"H5-087-1"
"088",21,1,1436,0.439893803161774,2018-11-27 22:30:30,23,"H5-088-1"
"087",31,0,1416,0.584032840501001,2018-11-27 22:31:53,3,"H5-087-1"
"2243",10,0,1425,1,2018-11-27 22:33:00,4,"H5-2243-0"
"087",32,0,1417,0.610427711692125,2018-11-27 22:33:33,4,"H5-087-1"
