"vehicle","route","chunk","start_datetime","end_datetime"
"077","1",0,2018-11-26 07:41:51,2018-11-26 07:42:00
"077","4A",0,2018-11-26 07:50:10,2018-11-26 08:10:47
"077","4A",1,2018-11-26 08:36:07,2018-11-26 08:37:17
"077","4A",2,2018-11-26 08:51:48,2018-11-26 09:03:48
"077","4A",3,2018-11-26 09:15:17,2018-11-26 09:16:58
"077","4A",4,2018-11-26 09:19:03,2018-11-26 09:43:52
"077","4A",5,2018-11-26 11:05:11,2018-11-26 11:26:13
"077","4A",6,2018-11-26 11:33:32,2018-11-26 11:33:42
"077","4A",7,2018-11-26 11:37:16,2018-11-26 11:44:30
"077","4A",8,2018-11-26 16:05:06,2018-11-26 16:05:19
"077","5A",0,2018-11-26 05:40:15,2018-11-26 05:40:15
"077","5A",1,2018-11-26 11:44:59,2018-11-26 12:08:11
"077","5A",2,2018-11-26 12:10:50,2018-11-26 12:41:47
"077","5A",3,2018-11-26 14:02:26,2018-11-26 14:12:02
"077","5A",4,2018-11-26 14:17:55,2018-11-26 14:19:38
"077","5A",5,2018-11-26 14:28:41,2018-11-26 14:31:45
"077","5A",6,2018-11-26 15:30:56,2018-11-26 15:31:15
"077","5A",7,2018-11-26 16:07:49,2018-11-26 16:10:10
"077","5A",8,2018-11-26 17:24:29,2018-11-26 17:24:38
"077","5A",9,2018-11-26 17:28:07,2018-11-26 17:28:34
"077","5A",10,2018-11-26 17:30:41,2018-11-26 17:32:43
"077","5A",11,2018-11-26 22:30:17,2018-11-26 22:30:39
"077","5A",12,2018-11-26 22:36:59,2018-11-26 22:40:18
"077","6",0,2018-11-26 07:43:45,2018-11-26 07:55:16
"077","6",1,2018-11-26 07:59:44,2018-11-26 08:01:13
"077","6",2,2018-11-26 08:10:51,2018-11-26 08:43:48
"077","6",3,2018-11-26 08:47:59,2018-11-26 08:49:13
"077","6",4,2018-11-26 08:51:33,2018-11-26 08:51:46
"077","6",5,2018-11-26 09:17:04,2018-11-26 09:18:54
"078","9",0,2018-11-26 06:39:45,2018-11-26 06:39:45
"078","9",1,2018-11-26 06:51:27,2018-11-26 06:51:46
"078","9",2,2018-11-26 07:03:06,2018-11-26 07:03:34
"078","9",3,2018-11-26 07:11:57,2018-11-26 07:18:06
"078","9",4,2018-11-26 09:54:26,2018-11-26 10:02:13
"078","9",5,2018-11-26 10:51:47,2018-11-26 10:53:32
