"datetime","vehicle","kind","lon","lat","on_route"
2018-12-28 00:03:30,"1070",26,NA,NA,0
2018-12-28 00:03:31,"1070",2,NA,NA,0
2018-12-27 20:12:48,"1045",24,NA,NA,0
2018-12-27 20:12:48,"1045",28,NA,NA,0
2018-12-27 20:12:48,"1045",25,NA,NA,0
2018-12-27 20:12:48,"1045",27,NA,NA,0
2018-12-27 20:13:05,"1045",25,NA,NA,0
2018-12-27 20:13:05,"1045",24,NA,NA,0
2018-12-27 20:13:05,"1045",28,NA,NA,0
2018-12-27 20:13:05,"1045",27,NA,NA,0
2018-12-27 20:35:07,"1045",25,NA,NA,0
2018-12-27 20:35:07,"1045",28,NA,NA,0
2018-12-27 20:35:07,"1045",24,NA,NA,0
2018-12-27 20:35:07,"1045",27,NA,NA,0
2018-12-27 21:06:18,"1045",14,NA,NA,0
2018-12-27 21:06:29,"1045",14,NA,NA,0
2018-12-27 21:06:34,"1045",14,NA,NA,0
2018-12-27 21:06:38,"1045",14,NA,NA,0
2018-12-27 21:20:03,"1070",28,NA,NA,0
2018-12-27 21:20:03,"1070",24,NA,NA,0
2018-12-27 21:20:03,"1070",25,NA,NA,0
2018-12-27 21:20:03,"1070",27,NA,NA,0
2018-12-27 21:20:32,"1045",14,NA,NA,0
2018-12-27 21:28:23,"1070",27,NA,NA,0
2018-12-27 21:28:23,"1070",28,NA,NA,0
2018-12-27 21:28:23,"1070",24,NA,NA,0
2018-12-27 21:28:23,"1070",25,NA,NA,0
2018-12-27 22:06:16,"1045",14,NA,NA,0
2018-12-27 22:06:21,"1045",14,NA,NA,0
2018-12-27 22:06:23,"1045",14,NA,NA,0
2018-12-27 23:11:48,"1045",14,NA,NA,0
2018-12-27 23:10:41,"1070",14,28.6901321411133,50.2671241760254,1
2018-12-27 23:27:40,"1045",26,NA,NA,0
2018-12-27 23:27:42,"1045",2,NA,NA,0
2018-12-27 23:55:13,"1070",26,NA,NA,0
2018-12-27 23:55:15,"1070",2,NA,NA,0
2018-12-27 20:13:18,"1045",17,NA,NA,0
2018-12-27 20:32:38,"1045",26,NA,NA,0
2018-12-27 20:15:10,"1045",17,28.6856555938721,50.2652435302734,1
2018-12-27 21:07:21,"1045",14,28.6670074462891,50.2531547546387,1
2018-12-27 21:07:40,"1045",14,28.6682186126709,50.2524566650391,1
2018-12-27 21:07:48,"1045",14,28.6682186126709,50.2524566650391,1
2018-12-27 21:11:53,"1045",17,28.6812152862549,50.2467079162598,1
2018-12-27 21:20:04,"1045",17,28.702335357666,50.2421989440918,1
2018-12-27 21:20:56,"1045",14,28.7023258209229,50.2426376342773,1
2018-12-27 21:38:08,"1045",14,28.6909847259521,50.2674293518066,1
2018-12-27 21:40:07,"1045",14,28.6843109130859,50.2645950317383,1
2018-12-27 22:03:49,"1045",14,28.6610431671143,50.2550888061523,1
2018-12-27 22:10:25,"1045",17,28.6747589111328,50.249584197998,1
2018-12-27 22:13:31,"1045",14,28.6822452545166,50.2461547851562,1
2018-12-27 22:40:19,"1045",14,28.6850852966309,50.2650260925293,1
2018-12-27 22:40:20,"1045",14,28.6850852966309,50.2650260925293,1
2018-12-27 22:41:01,"1045",14,28.6823501586914,50.2639122009277,1
2018-12-27 21:39:09,"1070",14,28.671407699585,50.2507209777832,1
2018-12-27 21:39:11,"1070",14,28.671407699585,50.2507209777832,1
2018-12-27 22:10:42,"1070",17,28.6857166290283,50.2652893066406,1
2018-12-27 22:35:49,"1070",17,28.665864944458,50.2533493041992,1
2018-12-27 22:36:50,"1070",14,28.666862487793,50.2533912658691,1
2018-12-27 22:38:53,"1070",14,28.6714725494385,50.2507514953613,1
2018-12-27 22:38:55,"1070",14,28.6714725494385,50.2507514953613,1
2018-12-27 22:41:32,"1070",14,28.6777610778809,50.2485771179199,1
2018-12-27 22:44:17,"1070",14,28.6843395233154,50.2451705932617,1
2018-12-27 22:47:18,"1070",14,28.6902637481689,50.2414970397949,1
2018-12-27 22:58:48,"1070",14,28.7032661437988,50.2527847290039,1
2018-12-27 22:58:52,"1070",14,28.7032661437988,50.2527847290039,1
2018-12-27 21:43:40,"1045",14,28.6738834381104,50.2601051330566,1
2018-12-27 23:12:46,"1070",14,28.6842346191406,50.264591217041,1
2018-12-27 23:12:47,"1070",14,28.6842346191406,50.264591217041,1
2018-12-27 23:13:13,"1070",14,28.6828212738037,50.2639617919922,1
2018-12-27 23:13:15,"1070",14,28.6828212738037,50.2639617919922,1
2018-12-27 23:16:01,"1070",17,28.6753005981445,50.2608413696289,1
2018-12-27 23:20:15,"1070",14,28.6658496856689,50.2571067810059,1
2018-12-27 23:08:12,"1045",14,28.6724395751953,50.2504119873047,1
2018-12-27 21:09:00,"1045",14,28.6711273193359,50.2509078979492,1
2018-12-27 21:09:06,"1045",14,28.6711273193359,50.2509078979492,1
2018-12-27 21:15:47,"1045",14,28.6891555786133,50.2422294616699,1
2018-12-27 21:39:28,"1045",32,28.685848236084,50.2653007507324,1
2018-12-27 21:41:12,"1045",14,28.6814441680908,50.2633209228516,1
2018-12-27 21:41:20,"1045",14,28.6814441680908,50.2633209228516,1
2018-12-27 21:41:41,"1045",14,28.679666519165,50.2625846862793,1
2018-12-27 22:41:28,"1045",14,28.6819267272949,50.263671875,1
2018-12-27 22:43:12,"1045",32,28.6756896972656,50.2609443664551,1
2018-12-27 22:44:30,"1045",14,28.6723899841309,50.2595367431641,1
2018-12-27 22:44:31,"1045",14,28.6723899841309,50.2595367431641,1
2018-12-27 22:44:33,"1045",14,28.6723899841309,50.2595367431641,1
2018-12-27 23:04:50,"1045",14,28.6614818572998,50.2540130615234,1
2018-12-27 21:53:03,"1070",32,28.7023849487305,50.2423133850098,1
2018-12-27 22:34:11,"1070",14,28.661491394043,50.2540321350098,1
2018-12-27 22:37:27,"1070",14,28.6687107086182,50.2521438598633,1
2018-12-27 22:38:07,"1070",14,28.6705055236816,50.2513160705566,1
2018-12-27 22:39:16,"1070",14,28.6727962493896,50.2502212524414,1
2018-12-27 22:40:18,"1070",14,28.6751079559326,50.2496528625488,1
2018-12-27 22:40:34,"1070",14,28.6752891540527,50.2495765686035,1
2018-12-27 22:40:37,"1070",14,28.6752891540527,50.2495765686035,1
2018-12-27 22:45:48,"1070",14,28.6873645782471,50.2434997558594,1
2018-12-27 22:45:50,"1070",14,28.6873645782471,50.2434997558594,1
2018-12-27 22:46:41,"1070",14,28.6884288787842,50.242805480957,1
2018-12-27 22:48:29,"1070",14,28.6932353973389,50.2394866943359,1
2018-12-27 22:51:15,"1070",14,28.7010803222656,50.2379837036133,1
2018-12-27 23:03:14,"1070",14,28.7027244567871,50.2638244628906,1
2018-12-27 23:10:40,"1070",14,28.6908283233643,50.2673492431641,1
2018-12-27 23:11:46,"1070",17,28.6858806610107,50.2652893066406,1
2018-12-27 23:11:48,"1070",14,28.6858806610107,50.2652893066406,1
2018-12-27 23:17:22,"1070",14,28.6727046966553,50.259693145752,1
2018-12-27 23:35:35,"1070",14,28.6671371459961,50.2530937194824,1
2018-12-27 20:16:41,"1045",14,28.6827201843262,50.2639274597168,1
2018-12-27 23:09:11,"1045",14,28.6754951477051,50.2493667602539,1
2018-12-27 23:09:31,"1045",14,28.676139831543,50.2491188049316,1
2018-12-27 21:34:59,"1070",17,28.6658477783203,50.2535018920898,1
2018-12-27 21:37:08,"1070",14,28.6670112609863,50.2531280517578,1
2018-12-27 21:37:10,"1070",14,28.6670112609863,50.2531280517578,1
2018-12-27 21:37:11,"1070",14,28.6670112609863,50.2531280517578,1
2018-12-27 21:37:12,"1070",14,28.6670112609863,50.2531280517578,1
2018-12-27 21:37:52,"1070",14,28.668966293335,50.2520866394043,1
2018-12-27 21:37:53,"1070",14,28.668966293335,50.2520866394043,1
2018-12-27 21:40:30,"1070",14,28.6753311157227,50.2494468688965,1
2018-12-27 22:31:00,"1070",14,28.6594676971436,50.2569046020508,1
2018-12-27 22:45:28,"1070",14,28.6865501403809,50.2439384460449,1
2018-12-27 22:56:06,"1070",14,28.7031421661377,50.2476959228516,1
2018-12-27 22:56:07,"1070",14,28.7031421661377,50.2476959228516,1
2018-12-27 22:56:32,"1070",14,28.7031536102295,50.2479057312012,1
2018-12-27 23:06:23,"1070",14,28.6964550018311,50.2694282531738,1
2018-12-27 21:09:12,"1045",14,28.6719856262207,50.250560760498,1
