"vehicle","route","chunk","start_datetime","end_datetime"
"077","4A",0,2018-11-21 08:50:47,2018-11-21 08:50:47
"077","4A",1,2018-11-21 08:53:33,2018-11-21 08:59:55
"077","4A",2,2018-11-21 09:02:00,2018-11-21 09:02:18
"077","4A",3,2018-11-21 10:06:39,2018-11-21 10:06:48
"077","4A",4,2018-11-21 10:27:56,2018-11-21 10:28:14
"077","4A",5,2018-11-21 10:56:05,2018-11-21 10:59:32
"077","4A",6,2018-11-21 14:03:31,2018-11-21 14:03:40
"077","4A",7,2018-11-21 14:11:08,2018-11-21 15:44:44
"077","4A",8,2018-11-21 15:47:29,2018-11-21 16:05:57
"077","4A",9,2018-11-21 16:07:58,2018-11-21 16:41:42
"077","4A",10,2018-11-21 16:45:43,2018-11-21 17:33:41
"077","4A",11,2018-11-21 17:39:43,2018-11-21 19:15:43
"077","4A",12,2018-11-21 19:18:43,2018-11-21 19:22:11
"077","4A",13,2018-11-21 21:36:01,2018-11-21 21:36:53
"077","4A",14,2018-11-21 22:07:48,2018-11-21 22:09:34
"077","4A",15,2018-11-21 22:30:23,2018-11-21 22:30:33
"077","4A",16,2018-11-21 22:36:10,2018-11-21 22:37:32
"077","4A",17,2018-11-21 22:39:38,2018-11-21 22:40:10
"078","9",0,2018-11-21 06:37:31,2018-11-21 06:37:31
"078","9",1,2018-11-21 06:39:41,2018-11-21 06:39:56
"078","9",2,2018-11-21 07:00:01,2018-11-21 07:00:11
"078","9",3,2018-11-21 07:09:21,2018-11-21 07:18:00
"078","9",4,2018-11-21 09:59:02,2018-11-21 10:05:42
"078","9",5,2018-11-21 10:36:28,2018-11-21 10:37:00
"078","9",6,2018-11-21 10:44:28,2018-11-21 10:47:33
"078","9",7,2018-11-21 13:14:23,2018-11-21 13:14:32
"078","9",8,2018-11-21 13:27:49,2018-11-21 13:28:00
"078","9",9,2018-11-21 13:32:35,2018-11-21 13:34:04
"078","9",10,2018-11-21 13:38:16,2018-11-21 13:38:25
"078","9",11,2018-11-21 13:44:45,2018-11-21 13:47:11
