"vehicle","chunk","start_datetime","end_datetime"
"077",0,2018-11-21 08:50:47,2018-11-21 09:02:18
"077",1,2018-11-21 10:06:39,2018-11-21 10:06:48
"077",2,2018-11-21 10:27:56,2018-11-21 10:28:14
"077",3,2018-11-21 10:56:05,2018-11-21 10:59:32
"077",4,2018-11-21 14:03:31,2018-11-21 14:03:40
"077",5,2018-11-21 14:11:08,2018-11-21 17:33:41
"077",6,2018-11-21 17:39:43,2018-11-21 19:22:11
"077",7,2018-11-21 21:36:01,2018-11-21 21:36:53
"077",8,2018-11-21 22:07:48,2018-11-21 22:09:34
"077",9,2018-11-21 22:30:23,2018-11-21 22:30:33
"077",10,2018-11-21 22:36:10,2018-11-21 22:40:10
"078",0,2018-11-21 06:37:31,2018-11-21 06:39:56
"078",1,2018-11-21 07:00:01,2018-11-21 07:00:11
"078",2,2018-11-21 07:09:21,2018-11-21 10:05:42
"078",3,2018-11-21 10:36:28,2018-11-21 10:37:00
"078",4,2018-11-21 10:44:28,2018-11-21 10:47:33
"078",5,2018-11-21 13:14:23,2018-11-21 13:14:32
"078",6,2018-11-21 13:27:49,2018-11-21 13:38:25
"078",7,2018-11-21 13:44:45,2018-11-21 19:12:30
"078",8,2018-11-21 19:35:53,2018-11-21 19:36:03
"078",9,2018-11-21 19:43:52,2018-11-21 19:50:32
"078",10,2018-11-21 19:56:10,2018-11-21 19:57:49
"078",11,2018-11-21 20:03:19,2018-11-21 20:10:48
"079",0,2018-11-21 06:02:43,2018-11-21 06:02:43
"079",1,2018-11-21 06:54:44,2018-11-21 21:22:55
"079",2,2018-11-22 00:00:56,2018-11-22 00:00:56
"081",0,2018-11-21 05:09:34,2018-11-21 05:13:40
"081",1,2018-11-21 05:22:02,2018-11-21 06:00:07
"081",2,2018-11-21 06:05:38,2018-11-21 07:49:52
"081",3,2018-11-21 07:55:38,2018-11-21 08:45:33
"081",4,2018-11-21 08:52:21,2018-11-21 09:40:02
"081",5,2018-11-21 09:45:59,2018-11-21 10:28:12
"081",6,2018-11-21 14:29:21,2018-11-21 16:04:44
"081",7,2018-11-21 16:10:48,2018-11-21 19:41:18
"081",8,2018-11-21 21:45:56,2018-11-21 21:46:55
"081",9,2018-11-21 22:42:15,2018-11-21 22:42:48
"081",10,2018-11-21 22:58:57,2018-11-21 23:00:02
"081",11,2018-11-21 23:36:45,2018-11-21 23:38:22
"081",12,2018-11-22 00:03:23,2018-11-22 00:03:23
"082",0,2018-11-21 05:15:05,2018-11-21 05:15:35
"082",1,2018-11-21 05:32:05,2018-11-21 06:38:22
"082",2,2018-11-21 09:22:31,2018-11-21 09:45:45
"082",3,2018-11-21 11:18:57,2018-11-21 11:19:18
"082",4,2018-11-21 17:37:55,2018-11-21 17:44:15
"083",0,2018-11-21 07:22:36,2018-11-21 08:26:49
"083",1,2018-11-21 08:33:19,2018-11-21 10:07:25
"083",2,2018-11-21 10:21:07,2018-11-21 11:02:53
"083",3,2018-11-21 11:12:39,2018-11-21 21:14:00
"083",4,2018-11-21 21:40:51,2018-11-21 21:43:34
"083",5,2018-11-21 23:09:15,2018-11-21 23:09:51
"083",6,2018-11-21 23:34:55,2018-11-21 23:37:13
"083",7,2018-11-22 00:00:44,2018-11-22 00:00:44
"083",8,2018-11-22 03:47:13,2018-11-22 03:59:52
"084",0,2018-11-21 05:12:23,2018-11-21 05:12:23
"084",1,2018-11-21 05:43:43,2018-11-21 06:39:46
"084",2,2018-11-21 06:46:20,2018-11-21 09:22:05
"084",3,2018-11-21 14:08:49,2018-11-21 19:21:12
"084",4,2018-11-21 19:28:31,2018-11-21 19:31:56
"085",0,2018-11-21 07:26:27,2018-11-21 19:04:28
"085",1,2018-11-21 19:35:38,2018-11-21 21:52:59
"085",2,2018-11-21 22:00:54,2018-11-21 22:22:38
"085",3,2018-11-21 22:29:20,2018-11-21 22:47:06
"085",4,2018-11-21 23:01:23,2018-11-21 23:20:14
"085",5,2018-11-21 23:29:09,2018-11-21 23:50:38
"085",6,2018-11-22 00:00:06,2018-11-22 00:00:06
"085",7,2018-11-22 00:24:02,2018-11-22 01:01:58
"085",8,2018-11-22 01:26:46,2018-11-22 01:32:03
"085",9,2018-11-22 02:05:28,2018-11-22 02:05:57
"085",10,2018-11-22 02:57:11,2018-11-22 02:57:21
"085",11,2018-11-22 03:38:02,2018-11-22 03:39:06
"086",0,2018-11-21 06:45:01,2018-11-21 21:00:15
"086",1,2018-11-21 21:10:04,2018-11-21 22:00:20
"086",2,2018-11-21 22:05:37,2018-11-21 22:09:33
"086",3,2018-11-22 00:01:18,2018-11-22 00:01:18
"087",0,2018-11-21 06:25:59,2018-11-21 12:04:10
"087",1,2018-11-21 12:10:12,2018-11-21 14:53:09
"087",2,2018-11-21 18:13:56,2018-11-21 18:16:26
"087",3,2018-11-22 00:00:54,2018-11-22 00:00:54
"088",0,2018-11-21 06:18:37,2018-11-21 09:45:59
"088",1,2018-11-21 11:36:11,2018-11-21 11:36:24
"088",2,2018-11-21 13:36:05,2018-11-21 13:36:15
"088",3,2018-11-21 15:26:06,2018-11-21 15:55:33
"088",4,2018-11-21 16:01:19,2018-11-21 20:02:14
"090",0,2018-11-21 14:23:33,2018-11-21 16:39:29
"090",1,2018-11-21 18:46:58,2018-11-21 19:43:16
"090",2,2018-11-22 00:09:16,2018-11-22 00:09:16
"093",0,2018-11-21 05:44:30,2018-11-21 05:48:29
"093",1,2018-11-21 06:09:14,2018-11-21 16:08:24
"093",2,2018-11-21 17:14:55,2018-11-21 17:37:06
"093",3,2018-11-21 17:43:47,2018-11-21 17:44:50
"093",4,2018-11-21 18:28:30,2018-11-21 18:33:16
"093",5,2018-11-21 21:38:49,2018-11-21 21:38:59
"093",6,2018-11-22 03:24:28,2018-11-22 03:26:09
"094",0,2018-11-21 06:27:34,2018-11-21 09:32:43
"094",1,2018-11-21 14:24:58,2018-11-21 19:55:27
"094",2,2018-11-22 00:00:01,2018-11-22 00:00:01
"095",0,2018-11-21 05:53:53,2018-11-21 05:54:13
"095",1,2018-11-21 06:02:09,2018-11-21 09:07:30
"095",2,2018-11-21 09:43:35,2018-11-21 13:18:51
"095",3,2018-11-21 13:27:11,2018-11-21 18:04:18
"095",4,2018-11-21 18:10:18,2018-11-21 19:23:50
"095",5,2018-11-21 19:30:58,2018-11-21 20:59:14
"095",6,2018-11-21 21:38:52,2018-11-21 21:39:26
"095",7,2018-11-21 22:41:24,2018-11-21 22:41:34
"095",8,2018-11-21 23:01:53,2018-11-21 23:03:48
"095",9,2018-11-22 00:00:40,2018-11-22 00:00:40
"095",10,2018-11-22 01:35:41,2018-11-22 01:36:33
"096",0,2018-11-21 06:08:44,2018-11-21 09:38:43
"096",1,2018-11-21 13:34:20,2018-11-21 18:42:21
"096",2,2018-11-21 18:48:33,2018-11-21 18:57:29
"096",3,2018-11-22 00:01:30,2018-11-22 00:01:30
"097",0,2018-11-21 08:36:54,2018-11-21 08:45:11
"097",1,2018-11-21 08:55:54,2018-11-21 10:53:36
"097",2,2018-11-21 11:02:08,2018-11-21 11:02:48
"097",3,2018-11-21 11:48:16,2018-11-21 11:49:29
"097",4,2018-11-21 14:42:21,2018-11-21 14:43:00
"097",5,2018-11-21 14:48:30,2018-11-21 14:48:59
"097",6,2018-11-21 14:58:39,2018-11-21 17:36:33
"097",7,2018-11-21 17:53:47,2018-11-21 18:06:45
"097",8,2018-11-21 18:18:07,2018-11-21 18:19:04
"097",9,2018-11-21 18:24:05,2018-11-21 18:25:16
"097",10,2018-11-21 19:33:34,2018-11-21 19:34:03
"097",11,2018-11-21 20:06:23,2018-11-21 20:06:53
"097",12,2018-11-21 20:28:07,2018-11-21 20:28:36
"097",13,2018-11-21 20:37:07,2018-11-21 20:43:02
"097",14,2018-11-22 00:00:34,2018-11-22 00:00:34
"098",0,2018-11-21 05:44:19,2018-11-21 05:45:59
"098",1,2018-11-21 06:14:49,2018-11-21 09:39:27
"098",2,2018-11-21 09:44:37,2018-11-21 10:26:36
"098",3,2018-11-21 11:35:36,2018-11-21 11:35:45
"098",4,2018-11-21 11:41:06,2018-11-21 11:41:16
"098",5,2018-11-21 14:43:55,2018-11-21 14:45:30
"098",6,2018-11-21 15:51:40,2018-11-21 19:05:59
"098",7,2018-11-21 19:30:14,2018-11-21 21:52:36
"098",8,2018-11-21 22:02:27,2018-11-21 22:21:28
"098",9,2018-11-21 22:30:29,2018-11-21 22:52:27
"098",10,2018-11-21 23:00:57,2018-11-21 23:37:08
"098",11,2018-11-21 23:51:38,2018-11-22 00:00:11
"1006",0,2018-11-21 05:38:08,2018-11-21 09:10:59
"1006",1,2018-11-21 10:50:37,2018-11-21 10:50:46
"1006",2,2018-11-21 11:13:42,2018-11-21 11:18:08
"1006",3,2018-11-21 14:51:41,2018-11-21 20:03:19
"1006",4,2018-11-21 21:56:41,2018-11-21 21:58:01
"1006",5,2018-11-22 00:00:03,2018-11-22 00:00:03
"1006",6,2018-11-22 01:16:12,2018-11-22 01:17:25
"101",0,2018-11-21 06:29:46,2018-11-21 09:26:12
"101",1,2018-11-21 13:57:42,2018-11-21 14:01:15
"1017",0,2018-11-21 05:22:00,2018-11-21 05:22:00
"1017",1,2018-11-21 05:30:10,2018-11-21 05:30:39
"1017",2,2018-11-21 05:36:54,2018-11-21 10:52:00
"1017",3,2018-11-21 14:38:19,2018-11-21 15:20:20
"1017",4,2018-11-21 15:26:47,2018-11-21 19:47:04
"1028",0,2018-11-21 05:23:44,2018-11-21 09:06:04
"1028",1,2018-11-21 10:22:19,2018-11-21 10:27:19
"1028",2,2018-11-21 10:44:02,2018-11-21 10:49:44
"1028",3,2018-11-21 13:57:11,2018-11-21 19:17:02
"1028",4,2018-11-22 00:12:03,2018-11-22 00:12:03
"1028",5,2018-11-22 00:57:54,2018-11-22 01:26:11
"1028",6,2018-11-22 01:33:56,2018-11-22 01:42:08
"1032",0,2018-11-21 04:18:23,2018-11-21 09:16:41
"1032",1,2018-11-21 15:49:46,2018-11-21 19:22:49
"1032",2,2018-11-22 00:00:03,2018-11-22 00:00:03
"1032",3,2018-11-22 01:14:14,2018-11-22 01:15:12
"104",0,2018-11-21 05:46:08,2018-11-21 06:06:37
