"vehicle","chunk","direction","stop_id","fraction","start_datetime","transactions","group"
"1050",0,1,1389,0.0701715767741689,2019-01-10 19:17:12,27,"H4-1050-0"
"1050",1,1,1390,0.16500680202713,2019-01-10 19:18:01,2,"H4-1050-0"
"1050",2,1,1391,0.219319165211252,2019-01-10 19:20:41,6,"H4-1050-0"
"1050",3,1,1392,0.325776802232777,2019-01-10 19:23:06,0,"H4-1050-0"
"1050",4,1,1393,0.411127711105335,2019-01-10 19:25:21,0,"H4-1050-0"
"1050",5,1,1394,0.490032724908744,2019-01-10 19:26:56,0,"H4-1050-0"
"1050",6,1,1395,0.525564983113884,2019-01-10 19:28:56,0,"H4-1050-0"
"1050",7,1,1396,0.611782333086838,2019-01-10 19:30:26,0,"H4-1050-0"
"1050",8,1,1397,0.659796569829402,2019-01-10 19:31:47,0,"H4-1050-0"
"1050",9,1,1398,0.740710544631994,2019-01-10 19:33:06,2,"H4-1050-0"
"1050",10,1,1399,0.841675565685369,2019-01-10 19:34:57,0,"H4-1050-0"
"1050",11,1,1400,0.914601776358029,2019-01-10 19:36:17,0,"H4-1050-0"
"1050",12,1,1401,1,2019-01-10 19:37:40,0,"H4-1050-0"
"1050",13,0,1373,0.00131286745761529,2019-01-10 19:37:52,0,"H4-1050-1"
"1050",14,0,1374,0.0737724696238745,2019-01-10 19:40:45,0,"H4-1050-1"
"1050",15,0,1375,0.121670990696205,2019-01-10 19:41:35,1,"H4-1050-1"
"1050",16,0,1376,0.152417148085408,2019-01-10 19:42:15,0,"H4-1050-1"
"1050",17,0,1377,0.239556931980797,2019-01-10 19:44:00,0,"H4-1050-1"
"1050",18,0,1378,0.307307638857534,2019-01-10 19:45:46,2,"H4-1050-1"
"1050",19,0,1379,0.375315002268112,2019-01-10 19:47:52,1,"H4-1050-1"
"1050",20,0,1380,0.440723147087462,2019-01-10 19:49:11,0,"H4-1050-1"
"1050",21,0,1381,0.496145375083677,2019-01-10 19:50:12,1,"H4-1050-1"
"1050",22,0,1382,0.567372076632753,2019-01-10 19:51:42,0,"H4-1050-1"
"1050",23,0,1383,0.658447662164385,2019-01-10 19:54:02,1,"H4-1050-1"
"1050",24,0,1384,0.777824400744964,2019-01-10 19:55:52,0,"H4-1050-1"
"1050",25,0,1385,0.832458483161157,2019-01-10 19:57:20,0,"H4-1050-1"
"1050",26,0,1385,0.832458483161157,2019-01-10 20:54:19,21,"H4-1050-1"
"1050",27,0,1386,0.869445591197594,2019-01-10 20:55:44,0,"H4-1050-1"
"1050",28,0,1387,0.977053872464974,2019-01-10 21:01:37,2,"H4-1050-1"
"1050",29,1,1388,0.000766228582411214,2019-01-10 21:02:15,0,"H4-1050-2"
"1050",30,1,1389,0.0701715767741689,2019-01-10 21:04:47,5,"H4-1050-2"
"1050",31,1,1390,0.16500680202713,2019-01-10 21:07:14,1,"H4-1050-2"
"1050",32,1,1391,0.219319165211252,2019-01-10 21:08:34,0,"H4-1050-2"
"1050",33,1,1392,0.325776802232777,2019-01-10 21:10:04,0,"H4-1050-2"
"1050",34,1,1393,0.411127711105335,2019-01-10 21:11:55,1,"H4-1050-2"
"1050",35,1,1394,0.490032724908744,2019-01-10 21:13:05,1,"H4-1050-2"
"1050",36,1,1395,0.525564983113884,2019-01-10 21:14:45,0,"H4-1050-2"
"1050",37,1,1396,0.611782333086838,2019-01-10 21:16:05,0,"H4-1050-2"
"1050",38,1,1397,0.659796569829402,2019-01-10 21:16:55,0,"H4-1050-2"
"1050",39,1,1398,0.740710544631994,2019-01-10 21:18:15,0,"H4-1050-2"
"1050",40,1,1399,0.841675565685369,2019-01-10 21:20:14,0,"H4-1050-2"
"1050",41,1,1400,0.914601776358029,2019-01-10 21:21:54,0,"H4-1050-2"
"1050",42,1,1401,1,2019-01-10 21:22:44,0,"H4-1050-2"
"1050",43,0,1373,0.00131286745761529,2019-01-10 21:22:50,0,"H4-1050-3"
"2048",0,1,1388,0.000766228582411214,2019-01-10 21:27:27,9,"H4-2048-0"
"1050",44,0,1374,0.0737724696238745,2019-01-10 21:32:13,0,"H4-1050-3"
"1050",45,0,1375,0.121670990696205,2019-01-10 21:33:04,0,"H4-1050-3"
"1050",46,0,1376,0.152417148085408,2019-01-10 21:33:43,0,"H4-1050-3"
"2048",1,1,1389,0.0701715767741689,2019-01-10 21:34:16,0,"H4-2048-0"
"1050",47,0,1377,0.239556931980797,2019-01-10 21:35:33,0,"H4-1050-3"
"1050",48,0,1378,0.307307638857534,2019-01-10 21:36:53,1,"H4-1050-3"
"2048",2,1,1391,0.219319165211252,2019-01-10 21:37:35,3,"H4-2048-0"
"1050",49,0,1379,0.375315002268112,2019-01-10 21:38:24,0,"H4-1050-3"
"2048",3,1,1392,0.325776802232777,2019-01-10 21:39:02,0,"H4-2048-0"
"1050",50,0,1380,0.440723147087462,2019-01-10 21:40:04,0,"H4-1050-3"
"1050",51,0,1381,0.496145375083677,2019-01-10 21:41:24,0,"H4-1050-3"
"2048",4,1,1394,0.490032724908744,2019-01-10 21:42:03,1,"H4-2048-0"
"2048",5,1,1395,0.525564983113884,2019-01-10 21:42:14,0,"H4-2048-0"
"1050",52,0,1382,0.567372076632753,2019-01-10 21:42:34,0,"H4-1050-3"
"2048",6,1,1396,0.611782333086838,2019-01-10 21:43:30,1,"H4-2048-0"
"1050",53,0,1383,0.658447662164385,2019-01-10 21:44:54,0,"H4-1050-3"
"2048",7,1,1397,0.659796569829402,2019-01-10 21:45:20,0,"H4-2048-0"
"2048",8,1,1398,0.740710544631994,2019-01-10 21:46:54,0,"H4-2048-0"
"2048",9,1,1399,0.841675565685369,2019-01-10 21:48:37,0,"H4-2048-0"
"1050",54,0,1384,0.777824400744964,2019-01-10 21:48:41,0,"H4-1050-3"
"1050",55,0,1385,0.832458483161157,2019-01-10 21:49:43,0,"H4-1050-3"
"2048",10,1,1400,0.914601776358029,2019-01-10 21:50:15,0,"H4-2048-0"
"1050",56,0,1386,0.869445591197594,2019-01-10 21:50:47,0,"H4-1050-3"
"1050",57,0,1387,0.977053872464974,2019-01-10 22:03:04,0,"H4-1050-3"
"1050",58,1,1388,0.000766228582411214,2019-01-10 22:03:45,0,"H4-1050-4"
"1050",59,1,1389,0.0701715767741689,2019-01-10 22:05:44,1,"H4-1050-4"
"2048",11,0,1375,0.121670990696205,2019-01-10 22:06:05,1,"H4-2048-1"
"2048",12,0,1376,0.152417148085408,2019-01-10 22:06:31,0,"H4-2048-1"
"2048",13,0,1377,0.239556931980797,2019-01-10 22:07:56,0,"H4-2048-1"
"1050",60,1,1390,0.16500680202713,2019-01-10 22:08:25,1,"H4-1050-4"
"1050",61,1,1391,0.219319165211252,2019-01-10 22:09:39,2,"H4-1050-4"
"2048",14,0,1378,0.307307638857534,2019-01-10 22:09:46,1,"H4-2048-1"
"1050",62,1,1392,0.325776802232777,2019-01-10 22:11:24,5,"H4-1050-4"
"2048",15,0,1380,0.440723147087462,2019-01-10 22:12:55,0,"H4-2048-1"
"1050",63,1,1393,0.411127711105335,2019-01-10 22:13:08,0,"H4-1050-4"
"1050",64,1,1394,0.490032724908744,2019-01-10 22:14:07,0,"H4-1050-4"
"2048",16,0,1382,0.567372076632753,2019-01-10 22:15:32,3,"H4-2048-1"
"2048",17,0,1383,0.658447662164385,2019-01-10 22:16:12,0,"H4-2048-1"
"1050",65,1,1395,0.525564983113884,2019-01-10 22:16:28,1,"H4-1050-4"
"1050",66,1,1396,0.611782333086838,2019-01-10 22:17:38,0,"H4-1050-4"
"2048",18,0,1384,0.777824400744964,2019-01-10 22:17:46,0,"H4-2048-1"
"1050",67,1,1397,0.659796569829402,2019-01-10 22:18:33,0,"H4-1050-4"
"2048",19,0,1385,0.832458483161157,2019-01-10 22:19:14,0,"H4-2048-1"
"1050",68,1,1398,0.740710544631994,2019-01-10 22:19:48,0,"H4-1050-4"
"2048",20,0,1386,0.869445591197594,2019-01-10 22:20:38,0,"H4-2048-1"
"1050",69,1,1399,0.841675565685369,2019-01-10 22:21:38,0,"H4-1050-4"
"1050",70,1,1400,0.914601776358029,2019-01-10 22:22:48,0,"H4-1050-4"
"1050",71,1,1401,1,2019-01-10 22:23:38,0,"H4-1050-4"
"1050",72,0,1373,0.00131286745761529,2019-01-10 22:23:46,0,"H4-1050-5"
"2048",21,0,1387,0.977053872464974,2019-01-10 22:32:01,0,"H4-2048-1"
"1050",73,0,1374,0.0737724696238745,2019-01-10 22:32:16,0,"H4-1050-5"
"2048",22,1,1388,0.000766228582411214,2019-01-10 22:32:25,0,"H4-2048-2"
"1050",74,0,1375,0.121670990696205,2019-01-10 22:33:06,0,"H4-1050-5"
"1050",75,0,1376,0.152417148085408,2019-01-10 22:33:56,1,"H4-1050-5"
"2048",23,1,1389,0.0701715767741689,2019-01-10 22:34:16,1,"H4-2048-2"
"1050",76,0,1377,0.239556931980797,2019-01-10 22:35:31,1,"H4-1050-5"
"1050",77,0,1378,0.307307638857534,2019-01-10 22:36:41,1,"H4-1050-5"
"2048",24,1,1391,0.219319165211252,2019-01-10 22:37:45,2,"H4-2048-2"
"1050",78,0,1379,0.375315002268112,2019-01-10 22:38:16,1,"H4-1050-5"
"2048",25,1,1392,0.325776802232777,2019-01-10 22:38:31,0,"H4-2048-2"
"1050",79,0,1380,0.440723147087462,2019-01-10 22:39:36,1,"H4-1050-5"
"2048",26,1,1393,0.411127711105335,2019-01-10 22:40:30,0,"H4-2048-2"
"1050",80,0,1381,0.496145375083677,2019-01-10 22:41:16,0,"H4-1050-5"
"1050",81,0,1382,0.567372076632753,2019-01-10 22:42:46,0,"H4-1050-5"
"2048",27,1,1394,0.490032724908744,2019-01-10 22:43:12,0,"H4-2048-2"
"1050",82,0,1383,0.658447662164385,2019-01-10 22:44:51,0,"H4-1050-5"
"2048",28,1,1396,0.611782333086838,2019-01-10 22:46:37,0,"H4-2048-2"
"2048",29,1,1397,0.659796569829402,2019-01-10 22:47:26,0,"H4-2048-2"
"1050",83,0,1384,0.777824400744964,2019-01-10 22:47:36,0,"H4-1050-5"
"2048",30,1,1398,0.740710544631994,2019-01-10 22:49:00,0,"H4-2048-2"
"1050",84,0,1385,0.832458483161157,2019-01-10 22:49:07,0,"H4-1050-5"
"1050",85,0,1386,0.869445591197594,2019-01-10 22:50:26,0,"H4-1050-5"
"2048",31,1,1399,0.841675565685369,2019-01-10 22:50:49,0,"H4-2048-2"
