"vehicle","route","chunk","start_datetime","end_datetime"
"079","2",0,2019-01-26 13:00:42,2019-01-26 13:01:57
"079","2",1,2019-01-27 03:44:21,2019-01-27 03:44:21
"081","15A",0,2019-01-26 09:52:44,2019-01-26 09:54:23
"081","15A",1,2019-01-26 10:35:18,2019-01-26 10:37:22
"081","15A",2,2019-01-26 19:15:15,2019-01-26 19:17:06
"081","15A",3,2019-01-26 19:20:20,2019-01-26 19:20:58
"081","15A",4,2019-01-26 19:23:52,2019-01-26 19:27:23
"081","15A",5,2019-01-26 22:25:57,2019-01-26 22:26:42
"081","15A",6,2019-01-26 23:01:38,2019-01-26 23:01:58
"081","15A",7,2019-01-27 00:09:59,2019-01-27 00:09:59
"081","15A",8,2019-01-27 02:34:17,2019-01-27 02:34:33
"081","15A",9,2019-01-27 02:41:07,2019-01-27 02:42:42
"081","15A",10,2019-01-27 02:50:56,2019-01-27 02:51:46
"082","1",0,2019-01-26 04:37:26,2019-01-26 04:39:11
"082","1",1,2019-01-26 07:51:53,2019-01-26 07:53:46
"082","1",2,2019-01-26 12:35:15,2019-01-26 12:42:52
"082","1",3,2019-01-26 13:37:42,2019-01-26 13:39:30
"082","1",4,2019-01-26 13:47:00,2019-01-26 13:48:26
"082","1",5,2019-01-26 13:52:19,2019-01-26 14:00:03
"082","1",6,2019-01-26 21:05:07,2019-01-26 21:05:44
"082","4",0,2019-01-27 02:30:12,2019-01-27 02:30:22
"082","4",1,2019-01-27 02:59:59,2019-01-27 03:00:16
"082","4",2,2019-01-27 03:19:16,2019-01-27 03:21:02
"082","4",3,2019-01-27 03:38:30,2019-01-27 03:38:53
"082","H2",0,2019-01-26 22:05:33,2019-01-26 22:07:18
"082","H2",1,2019-01-26 22:14:08,2019-01-26 22:14:18
"082","H2",2,2019-01-26 22:19:28,2019-01-26 22:21:21
"082","H2",3,2019-01-26 22:43:44,2019-01-26 22:45:02
"082","H2",4,2019-01-26 23:36:47,2019-01-26 23:38:50
"082","H2",5,2019-01-27 00:00:00,2019-01-27 00:00:00
"084","2",0,2019-01-26 05:33:27,2019-01-26 05:33:27
"084","2",1,2019-01-26 05:46:07,2019-01-26 05:47:51
"084","2",2,2019-01-26 13:07:14,2019-01-26 13:14:56
"086","3",0,2019-01-26 08:42:23,2019-01-26 08:42:23
"086","3",1,2019-01-26 11:30:24,2019-01-26 11:30:36
"086","3",2,2019-01-26 15:03:28,2019-01-26 15:04:18
"086","3",3,2019-01-26 15:37:23,2019-01-26 15:37:42
"086","3",4,2019-01-26 15:56:18,2019-01-26 15:57:43
"086","H3",0,2019-01-26 23:24:40,2019-01-26 23:25:47
"086","H3",1,2019-01-26 23:41:23,2019-01-26 23:41:32
"086","H3",2,2019-01-26 23:44:54,2019-01-26 23:45:04
"086","H3",3,2019-01-26 23:52:26,2019-01-26 23:52:47
"086","H3",4,2019-01-27 00:00:19,2019-01-27 00:00:19
"088","1",0,2019-01-26 07:24:37,2019-01-26 07:24:37
"088","2",0,2019-01-26 07:54:03,2019-01-26 07:55:19
"088","2",1,2019-01-26 08:18:24,2019-01-26 08:19:26
"088","2",2,2019-01-26 18:30:37,2019-01-26 18:32:33
"088","2",3,2019-01-26 18:35:33,2019-01-26 18:36:54
"088","2",4,2019-01-26 18:40:58,2019-01-26 18:47:34
"096","3",0,2019-01-26 14:03:01,2019-01-26 14:06:03
"096","3",1,2019-01-26 14:10:03,2019-01-26 14:10:03
"096","3",2,2019-01-26 14:14:34,2019-01-26 14:14:34
"096","3",3,2019-01-26 16:21:37,2019-01-26 16:26:58
"096","3",4,2019-01-26 16:30:58,2019-01-26 16:35:35
"096","3",5,2019-01-26 16:39:34,2019-01-26 16:39:34
"096","3",6,2019-01-26 17:57:44,2019-01-26 17:57:52
"096","3",7,2019-01-26 18:01:52,2019-01-26 18:01:52
"096","3",8,2019-01-26 18:26:49,2019-01-26 18:26:51
"096","3",9,2019-01-26 18:30:50,2019-01-26 18:30:50
"096","3",10,2019-01-26 20:57:11,2019-01-26 20:57:11
"096","3",11,2019-01-26 21:01:11,2019-01-26 21:01:11
"096","3",12,2019-01-26 21:46:19,2019-01-26 21:46:19
"096","3",13,2019-01-26 21:50:19,2019-01-26 21:50:19
"096","3",14,2019-01-26 21:56:35,2019-01-26 21:56:35
"096","3",15,2019-01-26 22:00:35,2019-01-26 22:04:40
"096","3",16,2019-01-26 22:08:40,2019-01-26 22:08:40
"096","3",17,2019-01-27 00:00:40,2019-01-27 00:00:40
"098","1",0,2019-01-26 19:05:49,2019-01-26 19:06:09
"098","1",1,2019-01-26 19:30:59,2019-01-26 19:31:12
"1006","3",0,2019-01-26 04:48:33,2019-01-26 04:50:06
"1006","3",1,2019-01-26 17:00:16,2019-01-26 17:00:36
"1006","3",2,2019-01-26 17:02:54,2019-01-26 17:04:23
"1006","3",3,2019-01-26 20:11:52,2019-01-26 20:13:30
"1006","3",4,2019-01-26 20:19:11,2019-01-26 20:20:01
"1006","H2",0,2019-01-26 22:18:22,2019-01-26 22:22:13
"1006","H2",1,2019-01-26 22:48:38,2019-01-26 22:50:05
"1006","H2",2,2019-01-26 23:53:44,2019-01-26 23:55:40
"1006","H2",3,2019-01-27 00:00:00,2019-01-27 00:00:00
"1006","H2",4,2019-01-27 00:02:10,2019-01-27 00:03:20
"1017","7",0,2019-01-26 07:52:19,2019-01-26 07:52:49
"1017","7",1,2019-01-26 08:07:19,2019-01-26 08:07:48
"1017","7",2,2019-01-26 08:10:06,2019-01-26 08:20:11
"1017","7",3,2019-01-26 17:47:51,2019-01-26 18:03:04
"1017","7",4,2019-01-26 18:05:12,2019-01-26 18:08:59
"1028","2",0,2019-01-26 12:58:41,2019-01-26 12:59:23
"1028","2",1,2019-01-26 19:47:31,2019-01-26 19:47:37
"1028","2",2,2019-01-26 19:52:37,2019-01-26 19:52:37
"1028","2",3,2019-01-26 19:55:02,2019-01-26 19:55:02
"1028","2",4,2019-01-26 20:00:02,2019-01-26 20:00:02
"1028","2",5,2019-01-27 00:00:03,2019-01-27 00:00:03
"1032","3",0,2019-01-26 07:17:30,2019-01-26 07:17:30
"1032","3",1,2019-01-26 07:49:31,2019-01-26 07:49:44
"1032","3",2,2019-01-26 07:55:24,2019-01-26 07:57:00
"1032","3",3,2019-01-26 18:44:11,2019-01-26 18:46:30
"1032","3",4,2019-01-26 18:51:10,2019-01-26 18:57:10
"1032","3",5,2019-01-26 19:06:30,2019-01-26 19:06:56
"1032","3",6,2019-01-26 22:14:39,2019-01-26 22:15:21
"1032","3",7,2019-01-26 23:14:31,2019-01-26 23:14:41
"1032","3",8,2019-01-26 23:19:58,2019-01-26 23:23:12
