"vehicle","chunk","start_datetime","end_datetime"
"079",0,2019-01-26 13:00:42,2019-01-26 13:01:57
"079",1,2019-01-27 03:44:21,2019-01-27 03:44:21
"081",0,2019-01-26 09:52:44,2019-01-26 09:54:23
"081",1,2019-01-26 10:35:18,2019-01-26 16:47:29
"081",2,2019-01-26 17:53:23,2019-01-26 18:03:47
"081",3,2019-01-26 18:27:25,2019-01-26 18:28:26
"081",4,2019-01-26 18:35:12,2019-01-26 19:27:23
"081",5,2019-01-26 22:25:57,2019-01-26 22:26:42
"081",6,2019-01-26 23:01:38,2019-01-26 23:01:58
"081",7,2019-01-27 00:09:59,2019-01-27 00:09:59
"081",8,2019-01-27 02:34:17,2019-01-27 02:34:33
"081",9,2019-01-27 02:41:07,2019-01-27 02:42:42
"081",10,2019-01-27 02:50:56,2019-01-27 02:51:46
"082",0,2019-01-26 04:37:26,2019-01-26 04:39:11
"082",1,2019-01-26 07:51:53,2019-01-26 09:36:15
"082",2,2019-01-26 09:43:33,2019-01-26 11:53:24
"082",3,2019-01-26 12:24:42,2019-01-26 12:42:52
"082",4,2019-01-26 13:37:42,2019-01-26 13:39:30
"082",5,2019-01-26 13:47:00,2019-01-26 16:38:25
"082",6,2019-01-26 16:43:26,2019-01-26 21:06:02
"082",7,2019-01-26 21:30:02,2019-01-26 21:37:38
"082",8,2019-01-26 21:50:08,2019-01-26 22:07:18
"082",9,2019-01-26 22:14:08,2019-01-26 22:14:18
"082",10,2019-01-26 22:19:28,2019-01-26 22:21:21
"082",11,2019-01-26 22:43:44,2019-01-26 22:45:02
"082",12,2019-01-26 23:36:47,2019-01-26 23:38:50
"082",13,2019-01-27 00:00:00,2019-01-27 00:00:00
"082",14,2019-01-27 02:30:12,2019-01-27 02:30:22
"082",15,2019-01-27 02:59:59,2019-01-27 03:00:16
"082",16,2019-01-27 03:19:16,2019-01-27 03:21:02
"082",17,2019-01-27 03:38:30,2019-01-27 03:38:53
"084",0,2019-01-26 05:33:27,2019-01-26 05:33:27
"084",1,2019-01-26 05:46:07,2019-01-26 09:59:09
"084",2,2019-01-26 10:36:39,2019-01-26 13:14:56
"086",0,2019-01-26 08:42:23,2019-01-26 08:42:23
"086",1,2019-01-26 11:30:24,2019-01-26 11:30:36
"086",2,2019-01-26 15:03:28,2019-01-26 15:04:18
"086",3,2019-01-26 15:37:23,2019-01-26 15:37:42
"086",4,2019-01-26 15:56:18,2019-01-26 20:35:42
"086",5,2019-01-26 21:01:26,2019-01-26 21:52:04
"086",6,2019-01-26 22:02:08,2019-01-26 22:49:59
"086",7,2019-01-26 23:01:24,2019-01-26 23:25:47
"086",8,2019-01-26 23:41:23,2019-01-26 23:45:04
"086",9,2019-01-26 23:52:26,2019-01-26 23:52:47
"086",10,2019-01-27 00:00:19,2019-01-27 00:00:19
"088",0,2019-01-26 07:24:37,2019-01-26 07:24:37
"088",1,2019-01-26 07:54:03,2019-01-26 12:06:42
"088",2,2019-01-26 12:39:01,2019-01-26 18:47:34
"096",0,2019-01-26 14:03:01,2019-01-26 15:09:04
"096",1,2019-01-26 16:14:41,2019-01-26 16:39:34
"096",2,2019-01-26 17:57:44,2019-01-26 18:01:52
"096",3,2019-01-26 18:26:49,2019-01-26 18:30:50
"096",4,2019-01-26 20:57:11,2019-01-26 21:01:11
"096",5,2019-01-26 21:46:19,2019-01-26 21:50:19
"096",6,2019-01-26 21:56:35,2019-01-26 22:08:40
"096",7,2019-01-27 00:00:40,2019-01-27 00:00:40
"098",0,2019-01-26 19:05:49,2019-01-26 19:06:09
"098",1,2019-01-26 19:30:59,2019-01-26 19:31:12
"1006",0,2019-01-26 04:48:33,2019-01-26 04:50:06
"1006",1,2019-01-26 17:00:16,2019-01-26 20:13:30
"1006",2,2019-01-26 20:19:11,2019-01-26 20:20:01
"1006",3,2019-01-26 22:18:22,2019-01-26 22:22:13
"1006",4,2019-01-26 22:48:38,2019-01-26 23:21:04
"1006",5,2019-01-26 23:30:21,2019-01-27 00:03:20
"1017",0,2019-01-26 07:52:19,2019-01-26 07:52:49
"1017",1,2019-01-26 08:07:19,2019-01-26 11:40:18
"1017",2,2019-01-26 12:10:49,2019-01-26 18:08:59
"1028",0,2019-01-26 12:58:41,2019-01-26 20:00:02
"1028",1,2019-01-27 00:00:03,2019-01-27 00:00:03
"1032",0,2019-01-26 07:17:30,2019-01-26 07:17:30
"1032",1,2019-01-26 07:49:31,2019-01-26 07:49:44
"1032",2,2019-01-26 07:55:24,2019-01-26 12:16:28
"1032",3,2019-01-26 12:42:55,2019-01-26 18:57:10
"1032",4,2019-01-26 19:06:30,2019-01-26 19:06:56
"1032",5,2019-01-26 22:14:39,2019-01-26 22:15:21
"1032",6,2019-01-26 23:14:31,2019-01-26 23:14:41
"1032",7,2019-01-26 23:19:58,2019-01-26 23:23:12
"1032",8,2019-01-27 00:00:02,2019-01-27 00:00:02
"104",0,2019-01-26 13:50:53,2019-01-26 15:46:14
"104",1,2019-01-26 16:45:17,2019-01-26 20:44:18
