"vehicle","route","chunk","start_datetime","end_datetime"
"081","5A",0,2019-01-27 07:58:06,2019-01-27 07:58:35
"081","5A",1,2019-01-27 08:11:56,2019-01-27 08:12:26
"081","5A",2,2019-01-27 08:19:46,2019-01-27 08:19:56
"081","5A",3,2019-01-27 08:23:23,2019-01-27 08:25:10
"081","5A",4,2019-01-27 08:28:15,2019-01-27 08:51:19
"081","5A",5,2019-01-27 17:55:35,2019-01-27 18:21:46
"081","5A",6,2019-01-27 18:24:35,2019-01-27 18:27:18
"081","5A",7,2019-01-27 18:32:13,2019-01-27 18:33:53
"082","4",0,2019-01-27 04:04:24,2019-01-27 04:06:26
"082","4",1,2019-01-27 04:14:06,2019-01-27 04:15:33
"082","4",2,2019-01-27 06:42:56,2019-01-27 06:51:16
"082","4",3,2019-01-27 07:12:45,2019-01-27 07:17:36
"082","4",4,2019-01-27 07:29:31,2019-01-27 07:34:47
"082","4",5,2019-01-27 10:53:43,2019-01-27 10:55:35
"082","4",6,2019-01-27 11:08:25,2019-01-27 11:13:29
"082","4",7,2019-01-27 11:17:16,2019-01-27 11:18:33
"082","4",8,2019-01-27 13:16:11,2019-01-27 13:24:38
"082","4",9,2019-01-27 13:30:17,2019-01-27 13:31:49
"082","4",10,2019-01-27 15:40:28,2019-01-27 15:42:49
"082","4",11,2019-01-27 16:02:40,2019-01-27 16:06:08
"082","4",12,2019-01-27 16:45:40,2019-01-27 16:53:12
"082","4",13,2019-01-27 17:09:52,2019-01-27 17:10:02
"082","4",14,2019-01-27 17:15:20,2019-01-27 17:16:24
"082","4",15,2019-01-27 17:37:30,2019-01-27 17:45:30
"082","4",16,2019-01-27 19:04:27,2019-01-27 19:06:14
"082","4",17,2019-01-27 19:08:54,2019-01-27 19:09:04
"082","4",18,2019-01-27 19:12:54,2019-01-27 19:17:23
"082","4",19,2019-01-27 22:10:15,2019-01-27 22:13:47
"082","4",20,2019-01-28 00:00:59,2019-01-28 00:00:59
"084","2",0,2019-01-27 05:34:08,2019-01-27 05:34:08
"084","2",1,2019-01-27 05:47:37,2019-01-27 05:50:14
"084","2",2,2019-01-27 13:04:47,2019-01-27 13:06:06
"084","2",3,2019-01-27 13:09:27,2019-01-27 13:14:23
"086","3",0,2019-01-27 06:29:14,2019-01-27 06:30:32
"086","H3",0,2019-01-27 23:50:36,2019-01-27 23:51:53
"086","H3",1,2019-01-28 00:00:05,2019-01-28 00:00:05
"086","H3",2,2019-01-28 00:02:49,2019-01-28 00:03:18
"086","H3",3,2019-01-28 00:08:20,2019-01-28 00:09:00
"088","2",0,2019-01-27 06:54:00,2019-01-27 06:54:00
"088","2",1,2019-01-27 07:17:36,2019-01-27 07:18:46
"088","2",2,2019-01-27 12:58:05,2019-01-27 13:08:26
"088","2",3,2019-01-27 13:14:42,2019-01-27 13:15:59
"088","2",4,2019-01-27 21:17:12,2019-01-27 21:18:54
"088","2",5,2019-01-27 21:27:25,2019-01-27 21:33:01
"1006","3",0,2019-01-27 07:57:56,2019-01-27 08:01:52
"1006","3",1,2019-01-27 08:21:52,2019-01-27 08:22:02
"1006","3",2,2019-01-27 08:28:00,2019-01-27 08:29:41
"1006","3",3,2019-01-27 12:05:53,2019-01-27 12:08:43
"1006","3",4,2019-01-27 12:12:24,2019-01-27 12:14:56
"1006","3",5,2019-01-27 19:06:51,2019-01-27 19:09:11
