"vehicle","route","chunk","start_datetime","end_datetime"
"077","1",0,2019-01-02 11:04:38,2019-01-02 11:05:01
"077","1",1,2019-01-02 11:24:29,2019-01-02 11:24:41
"077","1",2,2019-01-02 11:58:50,2019-01-02 11:59:00
"077","15A",0,2019-01-02 07:27:23,2019-01-02 07:27:23
"077","15A",1,2019-01-02 07:51:25,2019-01-02 07:53:25
"077","15A",2,2019-01-02 08:24:08,2019-01-02 08:51:22
"077","15A",3,2019-01-02 08:53:41,2019-01-02 09:20:34
"077","15A",4,2019-01-02 09:22:48,2019-01-02 09:35:58
"077","15A",5,2019-01-02 09:42:47,2019-01-02 09:48:35
"077","15A",6,2019-01-02 09:56:25,2019-01-02 09:56:35
"077","15A",7,2019-01-02 10:05:55,2019-01-02 10:06:09
"077","15A",8,2019-01-02 13:23:56,2019-01-02 13:24:06
"077","15A",9,2019-01-02 14:29:03,2019-01-02 14:29:18
"077","15A",10,2019-01-02 14:33:46,2019-01-02 14:42:33
"077","15A",11,2019-01-02 15:11:05,2019-01-02 16:03:17
"077","15A",12,2019-01-02 16:05:58,2019-01-02 16:20:11
"077","15A",13,2019-01-02 16:51:01,2019-01-02 17:17:51
"077","15A",14,2019-01-02 17:20:15,2019-01-02 17:46:03
"077","15A",15,2019-01-02 17:48:34,2019-01-02 18:04:22
"077","15A",16,2019-01-02 18:33:06,2019-01-02 19:24:40
"077","15A",17,2019-01-02 19:27:22,2019-01-02 19:41:15
"077","15A",18,2019-01-02 19:48:19,2019-01-02 19:49:28
"077","H5",0,2019-01-02 21:22:14,2019-01-02 21:22:24
"077","H5",1,2019-01-02 23:18:48,2019-01-02 23:25:22
"077","H5",2,2019-01-02 23:59:46,2019-01-03 00:00:37
"077","H5",3,2019-01-03 00:25:11,2019-01-03 00:25:42
"077","H5",4,2019-01-03 02:43:10,2019-01-03 02:43:20
"077","H5",5,2019-01-03 02:54:28,2019-01-03 02:55:09
"077","H5",6,2019-01-03 03:04:52,2019-01-03 03:07:54
