"vehicle","chunk","start_datetime","end_datetime"
"077",0,2019-01-24 06:19:29,2019-01-24 06:24:36
"077",1,2019-01-24 08:54:52,2019-01-24 08:55:25
"077",2,2019-01-24 09:09:08,2019-01-24 10:45:10
"077",3,2019-01-24 10:52:38,2019-01-24 13:48:32
"077",4,2019-01-24 13:54:19,2019-01-24 13:54:41
"077",5,2019-01-24 14:16:04,2019-01-24 14:18:14
"077",6,2019-01-24 16:18:29,2019-01-24 16:21:24
"078",0,2019-01-24 06:42:52,2019-01-24 06:42:52
"078",1,2019-01-24 06:49:00,2019-01-24 06:49:10
"078",2,2019-01-24 07:14:00,2019-01-24 08:41:21
"078",3,2019-01-24 15:47:47,2019-01-24 15:47:56
"078",4,2019-01-24 15:55:53,2019-01-24 15:57:38
"078",5,2019-01-24 16:19:59,2019-01-24 19:09:11
"078",6,2019-01-24 19:42:37,2019-01-24 19:48:55
"079",0,2019-01-24 05:10:34,2019-01-24 05:10:34
"079",1,2019-01-24 05:59:35,2019-01-24 08:52:11
"079",2,2019-01-24 09:58:38,2019-01-24 10:00:38
"079",3,2019-01-24 15:15:55,2019-01-24 18:39:21
"079",4,2019-01-24 20:52:27,2019-01-24 20:52:57
"079",5,2019-01-24 22:37:49,2019-01-24 22:42:56
"079",6,2019-01-25 00:00:56,2019-01-25 00:00:56
"081",0,2019-01-24 05:02:58,2019-01-24 05:02:58
"081",1,2019-01-24 05:27:17,2019-01-24 06:14:02
"081",2,2019-01-24 06:24:31,2019-01-24 07:00:07
"081",3,2019-01-24 08:02:13,2019-01-24 10:51:05
"081",4,2019-01-24 13:48:55,2019-01-24 14:49:01
"081",5,2019-01-24 14:59:21,2019-01-24 18:02:43
"081",6,2019-01-24 18:14:12,2019-01-24 19:20:05
"082",0,2019-01-24 05:31:32,2019-01-24 05:31:32
"082",1,2019-01-24 06:19:33,2019-01-24 06:19:43
"082",2,2019-01-24 06:28:23,2019-01-24 06:28:47
"082",3,2019-01-24 06:44:36,2019-01-24 08:57:59
"082",4,2019-01-24 09:35:39,2019-01-24 10:48:10
"082",5,2019-01-24 13:43:23,2019-01-24 20:56:20
"082",6,2019-01-24 23:18:32,2019-01-24 23:18:42
"082",7,2019-01-24 23:42:21,2019-01-24 23:43:18
"082",8,2019-01-25 00:00:09,2019-01-25 00:00:09
"082",9,2019-01-25 01:05:30,2019-01-25 01:06:47
"083",0,2019-01-24 06:17:09,2019-01-24 10:15:49
"083",1,2019-01-24 13:29:31,2019-01-24 19:53:00
"083",2,2019-01-24 22:12:30,2019-01-24 22:13:10
"083",3,2019-01-24 22:53:55,2019-01-24 22:54:36
"083",4,2019-01-25 00:00:06,2019-01-25 00:00:06
"083",5,2019-01-25 02:00:57,2019-01-25 02:02:04
"084",0,2019-01-24 05:22:16,2019-01-24 05:22:16
"084",1,2019-01-24 05:46:21,2019-01-24 09:22:31
"084",2,2019-01-24 09:28:40,2019-01-24 09:28:50
"084",3,2019-01-24 13:32:53,2019-01-24 13:35:32
"084",4,2019-01-24 14:15:03,2019-01-24 18:13:08
"084",5,2019-01-24 18:57:18,2019-01-24 20:18:14
"085",0,2019-01-24 04:18:57,2019-01-24 04:18:57
"086",0,2019-01-24 07:34:09,2019-01-24 11:47:38
"086",1,2019-01-24 14:10:25,2019-01-24 14:52:06
"087",0,2019-01-24 05:16:28,2019-01-24 10:13:55
"087",1,2019-01-24 15:11:54,2019-01-24 20:16:23
"087",2,2019-01-25 00:00:35,2019-01-25 00:00:35
"088",0,2019-01-24 05:37:37,2019-01-24 05:37:37
"088",1,2019-01-24 06:09:04,2019-01-24 09:29:32
"088",2,2019-01-24 15:04:56,2019-01-24 20:05:58
"088",3,2019-01-24 20:12:38,2019-01-24 20:19:34
"093",0,2019-01-24 14:06:34,2019-01-24 14:06:34
"093",1,2019-01-24 14:34:02,2019-01-24 14:45:45
"093",2,2019-01-24 15:54:56,2019-01-24 19:40:17
"094",0,2019-01-24 06:35:28,2019-01-24 09:29:30
"094",1,2019-01-24 14:28:45,2019-01-24 19:54:41
"094",2,2019-01-25 00:00:15,2019-01-25 00:00:15
"095",0,2019-01-24 06:30:46,2019-01-24 18:07:19
"095",1,2019-01-24 18:56:20,2019-01-24 19:15:54
"095",2,2019-01-24 19:21:23,2019-01-24 21:12:36
"095",3,2019-01-25 00:00:39,2019-01-25 00:00:39
"096",0,2019-01-24 05:16:29,2019-01-24 05:16:29
"096",1,2019-01-24 06:09:40,2019-01-24 08:02:35
"096",2,2019-01-24 08:36:33,2019-01-24 09:02:39
"096",3,2019-01-24 20:11:53,2019-01-24 20:17:55
