"vehicle","route","chunk","start_datetime","end_datetime"
"078","9",0,2019-01-31 06:38:45,2019-01-31 06:38:45
"078","9",1,2019-01-31 07:01:22,2019-01-31 07:01:33
"078","9",2,2019-01-31 07:12:01,2019-01-31 07:17:57
"078","9",3,2019-01-31 09:55:17,2019-01-31 10:05:23
"078","9",4,2019-01-31 10:30:45,2019-01-31 10:30:55
"078","9",5,2019-01-31 10:35:13,2019-01-31 10:35:23
"078","9",6,2019-01-31 10:40:18,2019-01-31 10:40:27
"078","9",7,2019-01-31 12:31:32,2019-01-31 12:32:45
"078","9",8,2019-01-31 13:28:25,2019-01-31 13:28:38
"078","9",9,2019-01-31 13:31:03,2019-01-31 13:31:38
"078","9",10,2019-01-31 13:46:48,2019-01-31 13:51:12
"078","9",11,2019-01-31 18:58:20,2019-01-31 19:01:11
"078","9",12,2019-01-31 19:03:21,2019-01-31 19:04:57
"078","9",13,2019-01-31 19:07:07,2019-01-31 19:12:26
"078","9",14,2019-01-31 19:31:36,2019-01-31 19:31:45
"078","9",15,2019-01-31 19:36:11,2019-01-31 19:36:21
"078","9",16,2019-01-31 19:50:39,2019-01-31 19:54:37
"079","2",0,2019-01-31 05:29:12,2019-01-31 05:31:20
"079","2",1,2019-01-31 08:22:18,2019-01-31 08:31:39
"079","2",2,2019-01-31 08:43:26,2019-01-31 08:51:02
"079","2",3,2019-01-31 10:05:57,2019-01-31 10:08:26
"079","2",4,2019-01-31 13:55:21,2019-01-31 13:57:01
"079","2",5,2019-01-31 17:23:03,2019-01-31 17:31:52
"079","2",6,2019-01-31 20:28:54,2019-01-31 20:29:23
"079","2",7,2019-01-31 20:40:24,2019-01-31 20:41:37
"081","2",0,2019-01-31 04:32:25,2019-01-31 04:32:25
"081","2",1,2019-01-31 04:36:22,2019-01-31 04:36:32
"081","2",2,2019-01-31 04:42:59,2019-01-31 04:43:17
"081","2",3,2019-01-31 05:38:35,2019-01-31 05:41:08
"081","2",4,2019-01-31 05:44:09,2019-01-31 05:44:35
"081","2",5,2019-01-31 05:47:25,2019-01-31 05:47:54
"081","2",6,2019-01-31 05:53:22,2019-01-31 05:53:52
"081","2",7,2019-01-31 06:02:52,2019-01-31 06:06:07
"081","2",8,2019-01-31 09:29:23,2019-01-31 09:39:06
"081","2",9,2019-01-31 10:16:31,2019-01-31 10:17:18
"081","2",10,2019-01-31 13:56:03,2019-01-31 13:56:23
"081","2",11,2019-01-31 13:59:06,2019-01-31 14:00:12
"081","2",12,2019-01-31 14:44:02,2019-01-31 14:46:11
"081","2",13,2019-01-31 15:01:44,2019-01-31 15:01:54
"081","2",14,2019-01-31 15:06:19,2019-01-31 15:06:57
"081","2",15,2019-01-31 15:42:07,2019-01-31 15:42:29
"081","2",16,2019-01-31 17:32:42,2019-01-31 17:33:09
"081","2",17,2019-01-31 19:16:50,2019-01-31 19:17:00
"081","2",18,2019-01-31 19:43:21,2019-01-31 19:44:22
"081","2",19,2019-01-31 20:16:25,2019-01-31 20:20:01
"082","4",0,2019-01-31 09:38:07,2019-01-31 09:41:42
"082","4",1,2019-01-31 09:44:34,2019-01-31 09:48:36
"082","4",2,2019-01-31 10:18:29,2019-01-31 10:19:10
"082","4",3,2019-01-31 17:15:20,2019-01-31 17:17:17
"082","4",4,2019-01-31 17:27:17,2019-01-31 17:28:37
"082","4",5,2019-01-31 18:36:39,2019-01-31 18:49:36
"082","4",6,2019-01-31 19:05:03,2019-01-31 19:07:23
"082","4",7,2019-01-31 19:17:33,2019-01-31 19:18:49
"082","4",8,2019-01-31 21:17:31,2019-01-31 21:17:41
"082","4",9,2019-01-31 21:24:34,2019-01-31 21:24:46
"082","4",10,2019-01-31 22:19:34,2019-01-31 22:21:15
"083","7A",0,2019-01-31 05:27:38,2019-01-31 05:28:08
"083","7A",1,2019-01-31 05:34:08,2019-01-31 05:43:16
"083","7A",2,2019-01-31 09:48:46,2019-01-31 10:00:09
"083","7A",3,2019-01-31 10:03:29,2019-01-31 10:05:00
"083","7A",4,2019-01-31 14:42:52,2019-01-31 14:53:23
"083","7A",5,2019-01-31 14:55:44,2019-01-31 14:56:25
"083","7A",6,2019-01-31 19:39:12,2019-01-31 19:49:25
