"vehicle","chunk","start_datetime","end_datetime"
"078",0,2019-01-31 06:38:45,2019-01-31 06:38:45
"078",1,2019-01-31 07:01:22,2019-01-31 07:01:33
"078",2,2019-01-31 07:12:01,2019-01-31 10:05:23
"078",3,2019-01-31 10:30:45,2019-01-31 10:40:27
"078",4,2019-01-31 12:31:32,2019-01-31 12:32:45
"078",5,2019-01-31 13:28:25,2019-01-31 13:31:38
"078",6,2019-01-31 13:46:48,2019-01-31 19:12:26
"078",7,2019-01-31 19:31:36,2019-01-31 19:36:21
"078",8,2019-01-31 19:50:39,2019-01-31 19:54:37
"079",0,2019-01-31 05:29:12,2019-01-31 06:23:53
"079",1,2019-01-31 06:30:11,2019-01-31 08:51:02
"079",2,2019-01-31 10:05:57,2019-01-31 10:08:26
"079",3,2019-01-31 13:55:21,2019-01-31 17:31:52
"079",4,2019-01-31 20:28:54,2019-01-31 20:29:23
"079",5,2019-01-31 20:40:24,2019-01-31 20:41:37
"081",0,2019-01-31 04:32:25,2019-01-31 04:36:32
"081",1,2019-01-31 04:42:59,2019-01-31 04:43:17
"081",2,2019-01-31 05:38:35,2019-01-31 05:47:54
"081",3,2019-01-31 05:53:22,2019-01-31 05:53:52
"081",4,2019-01-31 06:02:52,2019-01-31 09:39:06
"081",5,2019-01-31 10:16:31,2019-01-31 10:17:18
"081",6,2019-01-31 13:56:03,2019-01-31 14:00:12
"081",7,2019-01-31 14:44:02,2019-01-31 14:46:11
"081",8,2019-01-31 15:01:44,2019-01-31 15:06:57
"081",9,2019-01-31 15:42:07,2019-01-31 15:42:29
"081",10,2019-01-31 17:32:42,2019-01-31 17:33:09
"081",11,2019-01-31 19:16:50,2019-01-31 19:17:00
"081",12,2019-01-31 19:43:21,2019-01-31 19:44:22
"081",13,2019-01-31 20:16:25,2019-01-31 20:20:01
"082",0,2019-01-31 04:00:18,2019-01-31 06:15:20
"082",1,2019-01-31 06:25:20,2019-01-31 09:48:36
"082",2,2019-01-31 10:18:29,2019-01-31 10:19:10
"082",3,2019-01-31 17:15:20,2019-01-31 17:17:17
"082",4,2019-01-31 17:27:17,2019-01-31 19:07:23
"082",5,2019-01-31 19:17:33,2019-01-31 19:18:49
"082",6,2019-01-31 21:17:31,2019-01-31 21:17:41
"082",7,2019-01-31 21:24:34,2019-01-31 21:24:46
"082",8,2019-01-31 22:19:34,2019-01-31 22:21:15
"083",0,2019-01-31 05:27:38,2019-01-31 05:28:08
"083",1,2019-01-31 05:34:08,2019-01-31 08:03:20
"083",2,2019-01-31 09:17:50,2019-01-31 10:05:00
"083",3,2019-01-31 14:42:52,2019-01-31 17:13:15
"083",4,2019-01-31 17:18:31,2019-01-31 19:49:25
"083",5,2019-01-31 19:54:34,2019-01-31 20:02:06
"083",6,2019-01-31 21:37:09,2019-01-31 21:37:39
"083",7,2019-01-31 21:54:50,2019-01-31 21:55:32
"083",8,2019-01-31 22:41:52,2019-01-31 22:42:29
"083",9,2019-01-31 23:05:53,2019-01-31 23:07:32
"084",0,2019-01-31 05:17:15,2019-01-31 05:17:15
"084",1,2019-01-31 05:48:21,2019-01-31 09:23:27
"084",2,2019-01-31 11:24:47,2019-01-31 11:27:26
"084",3,2019-01-31 14:14:58,2019-01-31 19:29:39
"085",0,2019-01-31 08:08:51,2019-01-31 08:14:26
"085",1,2019-01-31 14:15:17,2019-01-31 14:15:32
"085",2,2019-01-31 16:47:29,2019-01-31 16:48:00
"085",3,2019-01-31 17:46:13,2019-01-31 17:47:59
"085",4,2019-01-31 17:57:11,2019-01-31 19:27:26
"085",5,2019-01-31 19:35:52,2019-01-31 19:46:57
"085",6,2019-01-31 19:53:38,2019-01-31 19:57:48
"085",7,2019-01-31 21:33:55,2019-01-31 21:34:22
