"datetime","vehicle","kind","lon","lat","on_route"
2019-01-26 22:01:21,"2043",17,28.6597423553467,50.2570495605469,1
2019-01-26 22:07:11,"2043",14,28.6704349517822,50.2588577270508,1
2019-01-26 22:07:31,"2043",14,28.6719055175781,50.2595252990723,1
2019-01-26 22:07:33,"2043",14,28.6719055175781,50.2595252990723,1
2019-01-26 22:07:34,"2043",14,28.6719055175781,50.2595252990723,1
2019-01-26 21:30:40,"2043",14,28.7001171112061,50.2381248474121,1
2019-01-26 22:22:42,"2043",14,28.7031364440918,50.2541618347168,1
2019-01-26 22:31:42,"2043",14,28.6958141326904,50.2379913330078,1
2019-01-26 22:31:56,"2043",14,28.6940612792969,50.2390365600586,1
2019-01-26 23:04:46,"2043",14,28.6655426025391,50.2569694519043,1
2019-01-26 23:04:47,"2043",14,28.6655426025391,50.2569694519043,1
2019-01-26 23:05:17,"2043",14,28.6678104400635,50.2574462890625,1
2019-01-26 23:07:38,"2043",14,28.6749153137207,50.2604827880859,1
2019-01-26 23:12:27,"2043",14,28.6926555633545,50.2680206298828,1
2019-01-26 23:13:20,"2043",14,28.6932067871094,50.2682456970215,1
2019-01-26 23:13:31,"2043",14,28.6937923431396,50.2685241699219,1
2019-01-26 23:13:41,"2043",14,28.6937923431396,50.2685241699219,1
2019-01-26 23:13:43,"2043",14,28.6937923431396,50.2685241699219,1
2019-01-26 21:32:45,"082",17,28.6623191833496,50.25634765625,1
2019-01-26 21:03:14,"2043",14,28.6620540618896,50.2562370300293,1
2019-01-26 23:02:09,"1006",14,28.7018394470215,50.2389068603516,1
2019-01-26 23:10:40,"1006",14,28.6796894073486,50.2477340698242,1
2019-01-26 23:31:50,"1006",14,28.6600131988525,50.2568588256836,1
2019-01-26 22:32:56,"2043",14,28.6920471191406,50.2403678894043,1
2019-01-26 23:02:30,"2043",14,28.6606388092041,50.2560882568359,1
2019-01-26 22:04:58,"2043",14,28.6671142578125,50.2575645446777,1
2019-01-26 22:13:32,"2043",14,28.6920623779297,50.2677688598633,1
2019-01-26 22:13:43,"2043",14,28.6920623779297,50.2677688598633,1
2019-01-26 22:18:53,"2043",14,28.7012634277344,50.2650756835938,1
2019-01-26 22:20:48,"2043",14,28.7030162811279,50.2583351135254,1
2019-01-26 22:21:00,"2043",14,28.7030162811279,50.2583351135254,1
2019-01-26 22:21:02,"2043",14,28.7030162811279,50.2583351135254,1
2019-01-26 23:11:07,"2043",17,28.6872024536133,50.2657127380371,1
2019-01-26 23:11:45,"2043",14,28.6896286010742,50.2667999267578,1
2019-01-26 23:11:47,"2043",14,28.6896286010742,50.2667999267578,1
2019-01-26 23:21:44,"2043",26,28.7034130096436,50.2530632019043,1
2019-01-26 20:52:17,"2043",24,28.6610317230225,50.2560424804688,1
2019-01-26 23:21:45,"2043",2,28.7034130096436,50.2530632019043,1
2019-01-26 20:52:17,"2043",28,28.6610317230225,50.2560424804688,1
2019-01-26 20:52:17,"2043",27,28.6610317230225,50.2560424804688,1
2019-01-26 20:52:17,"2043",25,28.6610317230225,50.2560424804688,1
2019-01-26 21:11:25,"2043",14,28.6840038299561,50.2643737792969,1
2019-01-26 21:13:32,"2043",14,28.6895904541016,50.2668190002441,1
2019-01-26 21:22:03,"2043",14,28.7030601501465,50.2578964233398,1
2019-01-26 21:29:26,"2043",14,28.7019329071045,50.2390327453613,1
2019-01-26 21:37:01,"2043",14,28.678991317749,50.2482490539551,1
2019-01-26 21:03:24,"2043",14,NA,NA,0
2019-01-26 22:07:47,"082",2,NA,NA,0
2019-01-26 22:07:47,"082",26,NA,NA,0
2019-01-26 22:24:19,"2043",14,NA,NA,0
2019-01-26 23:02:59,"1006",14,28.7007751464844,50.2379760742188,1
2019-01-26 23:03:01,"1006",14,28.7002696990967,50.2379837036133,1
2019-01-26 23:34:58,"1006",14,28.6660842895508,50.2570838928223,1
2019-01-26 23:55:30,"1006",26,28.7065315246582,50.2533798217773,0
2019-01-26 23:55:33,"1006",2,28.7065906524658,50.2534446716309,0
2019-01-26 21:19:40,"2043",17,NA,NA,0
2019-01-26 21:19:44,"2043",17,NA,NA,0
2019-01-26 21:19:50,"2043",14,NA,NA,0
2019-01-26 21:20:04,"2043",17,NA,NA,0
2019-01-26 22:26:14,"1006",24,NA,NA,0
2019-01-26 22:26:14,"1006",1,NA,NA,0
2019-01-26 22:26:14,"1006",25,NA,NA,0
2019-01-26 22:26:14,"1006",28,NA,NA,0
2019-01-26 22:26:14,"1006",27,NA,NA,0
2019-01-26 22:50:12,"082",26,NA,NA,0
2019-01-26 22:51:12,"1006",25,NA,NA,0
2019-01-26 22:51:12,"1006",27,NA,NA,0
2019-01-26 22:51:12,"082",28,NA,NA,0
2019-01-26 22:51:12,"082",24,NA,NA,0
2019-01-26 22:58:40,"2043",17,NA,NA,0
2019-01-26 23:22:25,"1006",14,NA,NA,0
2019-01-26 23:22:44,"1006",14,NA,NA,0
2019-01-26 23:24:57,"2043",26,NA,NA,0
2019-01-26 23:43:53,"2043",2,NA,NA,0
2019-01-26 23:56:14,"1006",26,NA,NA,0
2019-01-26 23:56:15,"1006",2,NA,NA,0
2019-01-26 22:03:28,"2043",14,28.6629467010498,50.2565841674805,1
2019-01-26 22:09:17,"2043",14,28.6787281036377,50.2624320983887,1
2019-01-26 22:09:42,"2043",14,28.6787281036377,50.2624320983887,1
2019-01-26 22:12:08,"2043",14,28.6856861114502,50.2651748657227,1
2019-01-26 22:12:49,"2043",14,28.6884059906006,50.2662963867188,1
2019-01-26 22:13:09,"2043",14,28.6884059906006,50.2662963867188,1
2019-01-26 22:13:24,"2043",14,28.6902828216553,50.2670974731445,1
2019-01-26 22:15:13,"2043",14,28.6933822631836,50.2682914733887,1
2019-01-26 22:15:22,"2043",14,28.6933822631836,50.2682914733887,1
2019-01-26 22:15:23,"2043",14,28.6933822631836,50.2682914733887,1
2019-01-26 22:22:06,"2043",17,28.7031078338623,50.2556686401367,1
2019-01-26 22:22:24,"2043",14,28.7031078338623,50.2556686401367,1
2019-01-26 23:04:22,"2043",14,28.6647338867188,50.2569961547852,1
2019-01-26 23:04:27,"2043",14,28.6647338867188,50.2569961547852,1
2019-01-26 23:05:32,"2043",14,28.6693248748779,50.258186340332,1
2019-01-26 23:05:34,"2043",14,28.6693248748779,50.258186340332,1
2019-01-26 23:05:46,"2043",14,28.6693248748779,50.258186340332,1
2019-01-26 23:05:56,"2043",14,28.6693248748779,50.258186340332,1
2019-01-26 23:05:58,"2043",14,28.6693248748779,50.258186340332,1
2019-01-26 23:12:05,"2043",14,28.6916084289551,50.2675743103027,1
2019-01-26 23:12:20,"2043",14,28.6916084289551,50.2675743103027,1
2019-01-26 23:12:22,"2043",14,28.6916084289551,50.2675743103027,1
2019-01-26 23:17:32,"2043",17,28.7017402648926,50.2646865844727,1
2019-01-26 20:47:14,"2043",28,28.6729297637939,50.2596778869629,1
2019-01-26 20:47:14,"2043",24,28.6729297637939,50.2596778869629,1
2019-01-26 20:47:14,"2043",25,28.6729297637939,50.2596778869629,1
2019-01-26 20:47:14,"2043",1,28.6729297637939,50.2596778869629,1
2019-01-26 21:03:54,"2043",32,28.663179397583,50.2566146850586,1
2019-01-26 21:25:20,"2043",14,28.7033061981201,50.2506713867188,1
2019-01-26 21:25:22,"2043",14,28.7033061981201,50.2506713867188,1
2019-01-26 21:30:13,"2043",14,28.7017421722412,50.2380828857422,1
2019-01-26 21:30:15,"2043",14,28.7017421722412,50.2380828857422,1
2019-01-26 21:35:22,"2043",14,28.6821918487549,50.2463302612305,1
2019-01-26 22:13:20,"2043",14,28.6902828216553,50.2670974731445,1
2019-01-26 23:33:37,"1006",14,28.6633567810059,50.2565956115723,1
2019-01-26 23:33:55,"1006",14,28.6643180847168,50.2567329406738,1
2019-01-26 23:41:06,"1006",14,28.6838436126709,50.2642631530762,1
2019-01-26 22:36:44,"2043",14,28.6801605224609,50.247386932373,1
2019-01-26 23:02:12,"2043",14,28.6597957611084,50.2570343017578,1
2019-01-26 22:01:04,"2043",17,28.6589336395264,50.2567863464355,1
2019-01-26 22:01:45,"2043",14,28.6602554321289,50.2564888000488,1
2019-01-26 22:04:38,"2043",14,28.6651039123535,50.2571487426758,1
2019-01-26 22:15:43,"2043",14,28.6944427490234,50.2687301635742,1
2019-01-26 22:15:45,"2043",14,28.6944427490234,50.2687301635742,1
2019-01-26 22:15:46,"2043",14,28.6944427490234,50.2687301635742,1
2019-01-26 22:15:54,"2043",14,28.6944427490234,50.2687301635742,1
2019-01-26 22:23:00,"2043",14,28.7031726837158,50.2528915405273,1
