"vehicle","chunk","direction","stop_id","fraction","start_datetime","transactions","group"
"2243",0,1,1434,0.390482149328968,2018-12-31 20:17:02,0,"H5-2243-0"
"2243",1,1,1435,0.405479754869887,2018-12-31 20:18:12,0,"H5-2243-0"
"084",0,0,1415,0.563179688116061,2018-12-31 20:59:51,5,"H5-084-0"
"084",1,0,1416,0.584032840501001,2018-12-31 21:03:29,1,"H5-084-0"
"084",2,0,1417,0.610427711692125,2018-12-31 21:05:28,0,"H5-084-0"
"084",3,0,1418,0.631025224381994,2018-12-31 21:06:59,0,"H5-084-0"
"2012",0,0,1415,0.563179688116061,2018-12-31 21:08:36,0,"H5-2012-0"
"098",0,1,1441,0.597038599157096,2018-12-31 21:10:45,0,"H5-098-0"
"084",4,0,1419,0.738947810339751,2018-12-31 21:11:29,2,"H5-084-0"
"084",5,0,1420,0.783164584086569,2018-12-31 21:13:49,0,"H5-084-0"
"098",1,1,1442,0.654097651746381,2018-12-31 21:13:53,0,"H5-098-0"
"084",6,0,1421,0.819575732630755,2018-12-31 21:14:59,0,"H5-084-0"
"098",2,1,1443,0.687335914885114,2018-12-31 21:15:41,10,"H5-098-0"
"084",7,0,1422,0.847399512052473,2018-12-31 21:15:59,0,"H5-084-0"
"098",3,1,1444,0.713177508609299,2018-12-31 21:16:29,4,"H5-098-0"
"084",8,0,1423,0.887809225978933,2018-12-31 21:16:59,0,"H5-084-0"
"084",9,0,1424,0.922458268240276,2018-12-31 21:18:39,0,"H5-084-0"
"098",4,1,1445,0.81540798895146,2018-12-31 21:19:33,1,"H5-098-0"
"098",5,1,1446,0.853032764950877,2018-12-31 21:21:08,0,"H5-098-0"
"098",6,1,1447,0.874003293718497,2018-12-31 21:21:52,0,"H5-098-0"
"098",7,1,1448,0.894306996994377,2018-12-31 21:22:43,0,"H5-098-0"
"098",8,1,1449,0.932024227342633,2018-12-31 21:24:02,0,"H5-098-0"
"2243",2,1,1435,0.405479754869887,2018-12-31 21:24:55,49,"H5-2243-0"
"098",9,1,1450,0.983258402941195,2018-12-31 21:25:13,0,"H5-098-0"
"098",10,1,1451,0.999760030132926,2018-12-31 21:25:34,0,"H5-098-0"
"098",11,0,1402,0,2018-12-31 21:25:41,0,"H5-098-1"
"2243",3,1,1436,0.439893803161774,2018-12-31 21:30:28,2,"H5-2243-0"
"084",10,0,1425,1,2018-12-31 21:32:21,0,"H5-084-0"
"084",11,1,1426,0.000185369423874143,2018-12-31 21:32:26,0,"H5-084-1"
"2012",1,0,1415,0.563179688116061,2018-12-31 21:33:12,2,"H5-2012-0"
"098",12,0,1403,0.0588992091813712,2018-12-31 21:33:15,0,"H5-098-1"
"2243",4,1,1437,0.487581991607755,2018-12-31 21:34:13,9,"H5-2243-0"
"084",12,1,1427,0.0594019539891121,2018-12-31 21:34:26,0,"H5-084-1"
"098",13,0,1404,0.100242687626492,2018-12-31 21:34:58,2,"H5-098-1"
"098",14,0,1405,0.131440560269434,2018-12-31 21:36:06,1,"H5-098-1"
"2012",2,0,1416,0.584032840501001,2018-12-31 21:36:22,0,"H5-2012-0"
"084",13,1,1428,0.0807108706569484,2018-12-31 21:36:26,1,"H5-084-1"
"2243",5,1,1438,0.535746668570886,2018-12-31 21:36:32,5,"H5-2243-0"
"098",15,0,1406,0.176759950014825,2018-12-31 21:37:11,0,"H5-098-1"
"084",14,1,1429,0.136388603537178,2018-12-31 21:37:56,8,"H5-084-1"
"2243",6,1,1439,0.549040484799152,2018-12-31 21:38:22,6,"H5-2243-0"
"2012",3,0,1417,0.610427711692125,2018-12-31 21:38:49,5,"H5-2012-0"
"084",15,1,1430,0.173597811595768,2018-12-31 21:39:16,4,"H5-084-1"
"098",16,0,1407,0.268735283686607,2018-12-31 21:39:31,3,"H5-098-1"
"084",16,1,1431,0.199084725675038,2018-12-31 21:40:19,5,"H5-084-1"
"2012",4,0,1418,0.631025224381994,2018-12-31 21:40:36,5,"H5-2012-0"
"098",17,0,1408,0.308288924198904,2018-12-31 21:41:02,0,"H5-098-1"
"084",17,1,1432,0.243009799030008,2018-12-31 21:41:44,4,"H5-084-1"
"098",18,0,1409,0.34044465113703,2018-12-31 21:42:22,7,"H5-098-1"
"2012",5,0,1419,0.738947810339751,2018-12-31 21:44:29,2,"H5-2012-0"
"098",19,0,1410,0.402507047744166,2018-12-31 21:44:31,0,"H5-098-1"
"2012",6,0,1420,0.783164584086569,2018-12-31 21:45:39,0,"H5-2012-0"
"084",18,1,1433,0.351343071406685,2018-12-31 21:46:09,0,"H5-084-1"
"098",20,0,1411,0.431338253287593,2018-12-31 21:46:16,4,"H5-098-1"
"2012",7,0,1421,0.819575732630755,2018-12-31 21:46:26,0,"H5-2012-0"
"098",21,0,1412,0.449911339995078,2018-12-31 21:47:21,1,"H5-098-1"
"2012",8,0,1422,0.847399512052473,2018-12-31 21:47:47,1,"H5-2012-0"
"098",22,0,1413,0.473080709507032,2018-12-31 21:48:31,10,"H5-098-1"
"2012",9,0,1423,0.887809225978933,2018-12-31 21:48:57,0,"H5-2012-0"
"084",19,1,1434,0.390482149328968,2018-12-31 21:49:13,0,"H5-084-1"
"098",23,0,1414,0.505084269559022,2018-12-31 21:50:06,1,"H5-098-1"
"2012",10,0,1424,0.922458268240276,2018-12-31 21:50:08,0,"H5-2012-0"
"084",20,1,1435,0.405479754869887,2018-12-31 21:51:48,0,"H5-084-1"
"084",21,1,1436,0.439893803161774,2018-12-31 21:59:42,28,"H5-084-1"
"098",24,0,1415,0.563179688116061,2018-12-31 22:00:20,2,"H5-098-1"
"2012",11,0,1425,1,2018-12-31 22:01:10,2,"H5-2012-0"
"2012",12,1,1426,0.000185369423874143,2018-12-31 22:01:28,0,"H5-2012-1"
"098",25,0,1416,0.584032840501001,2018-12-31 22:02:20,0,"H5-098-1"
"084",22,1,1437,0.487581991607755,2018-12-31 22:02:42,11,"H5-084-1"
"2012",13,1,1427,0.0594019539891121,2018-12-31 22:03:02,0,"H5-2012-1"
"098",26,0,1417,0.610427711692125,2018-12-31 22:04:14,7,"H5-098-1"
"2012",14,1,1428,0.0807108706569484,2018-12-31 22:04:19,2,"H5-2012-1"
"084",23,1,1438,0.535746668570886,2018-12-31 22:05:34,3,"H5-084-1"
"098",27,0,1418,0.631025224381994,2018-12-31 22:05:39,4,"H5-098-1"
"2012",15,1,1429,0.136388603537178,2018-12-31 22:05:45,3,"H5-2012-1"
"084",24,1,1439,0.549040484799152,2018-12-31 22:06:19,1,"H5-084-1"
"2012",16,1,1430,0.173597811595768,2018-12-31 22:06:59,1,"H5-2012-1"
"084",25,1,1440,0.570885488728222,2018-12-31 22:07:45,1,"H5-084-1"
"2012",17,1,1431,0.199084725675038,2018-12-31 22:08:18,2,"H5-2012-1"
"084",26,1,1441,0.597038599157096,2018-12-31 22:09:09,5,"H5-084-1"
"2012",18,1,1432,0.243009799030008,2018-12-31 22:09:38,1,"H5-2012-1"
"098",28,0,1419,0.738947810339751,2018-12-31 22:09:53,2,"H5-098-1"
"098",29,0,1420,0.783164584086569,2018-12-31 22:11:13,0,"H5-098-1"
"084",27,1,1442,0.654097651746381,2018-12-31 22:11:54,2,"H5-084-1"
"098",30,0,1421,0.819575732630755,2018-12-31 22:12:44,0,"H5-098-1"
"2012",19,1,1433,0.351343071406685,2018-12-31 22:13:47,0,"H5-2012-1"
"098",31,0,1422,0.847399512052473,2018-12-31 22:13:54,0,"H5-098-1"
"084",28,1,1443,0.687335914885114,2018-12-31 22:14:05,2,"H5-084-1"
"098",32,0,1423,0.887809225978933,2018-12-31 22:14:59,0,"H5-098-1"
"084",29,1,1444,0.713177508609299,2018-12-31 22:15:15,6,"H5-084-1"
"2012",20,1,1434,0.390482149328968,2018-12-31 22:16:27,0,"H5-2012-1"
"098",33,0,1424,0.922458268240276,2018-12-31 22:16:34,0,"H5-098-1"
"084",30,1,1445,0.81540798895146,2018-12-31 22:18:20,5,"H5-084-1"
"2012",21,1,1435,0.405479754869887,2018-12-31 22:19:27,0,"H5-2012-1"
"084",31,1,1446,0.853032764950877,2018-12-31 22:19:45,0,"H5-084-1"
"098",34,0,1425,1,2018-12-31 22:20:07,0,"H5-098-1"
"084",32,1,1447,0.874003293718497,2018-12-31 22:20:55,1,"H5-084-1"
