"vehicle","route","chunk","start_datetime","end_datetime"
"077","5A",0,2018-11-23 13:40:45,2018-11-23 14:09:29
"077","5A",1,2018-11-23 14:39:11,2018-11-23 15:16:34
"077","5A",2,2018-11-23 15:21:05,2018-11-23 16:05:59
"077","5A",3,2018-11-23 16:34:12,2018-11-23 17:07:35
"077","5A",4,2018-11-23 17:14:31,2018-11-23 18:08:09
"077","5A",5,2018-11-23 18:34:09,2018-11-23 18:54:47
"077","5A",6,2018-11-23 19:03:18,2018-11-23 19:06:31
"077","5A",7,2018-11-23 20:46:38,2018-11-23 20:47:06
"077","5A",8,2018-11-23 21:03:57,2018-11-23 21:04:24
"077","5A",9,2018-11-23 22:08:39,2018-11-23 22:11:35
"077","5A",10,2018-11-23 22:33:40,2018-11-23 22:34:16
"077","5A",11,2018-11-23 22:50:02,2018-11-23 22:51:15
"077","6",0,2018-11-23 05:54:30,2018-11-23 05:54:30
"077","6",1,2018-11-23 06:25:08,2018-11-23 06:25:17
"077","6",2,2018-11-23 06:35:15,2018-11-23 06:45:39
"077","6",3,2018-11-23 06:52:42,2018-11-23 07:17:38
"077","6",4,2018-11-23 07:19:52,2018-11-23 07:25:50
"077","6",5,2018-11-23 07:29:02,2018-11-23 07:45:26
"077","6",6,2018-11-23 08:02:35,2018-11-23 08:14:54
"077","6",7,2018-11-23 08:17:25,2018-11-23 08:25:54
"077","6",8,2018-11-23 08:42:09,2018-11-23 09:30:21
"077","6",9,2018-11-23 09:38:28,2018-11-23 09:51:49
"077","91",0,2018-11-23 07:25:31,2018-11-23 07:28:58
"078","9",0,2018-11-23 06:36:56,2018-11-23 06:36:56
"078","9",1,2018-11-23 07:04:24,2018-11-23 07:05:47
"078","9",2,2018-11-23 07:10:36,2018-11-23 07:18:05
"078","9",3,2018-11-23 09:57:08,2018-11-23 10:03:44
"078","9",4,2018-11-23 14:16:32,2018-11-23 14:19:45
"078","9",5,2018-11-23 14:45:44,2018-11-23 14:45:53
"078","9",6,2018-11-23 15:23:52,2018-11-23 15:24:02
"078","9",7,2018-11-23 18:07:45,2018-11-23 18:10:50
"078","9",8,2018-11-23 18:19:45,2018-11-23 18:19:54
"078","9",9,2018-11-23 18:23:12,2018-11-23 18:29:08
"078","9",10,2018-11-23 18:32:05,2018-11-23 18:32:14
"079","2",0,2018-11-23 06:37:10,2018-11-23 06:37:10
"079","2",1,2018-11-23 07:20:10,2018-11-23 07:23:20
"079","2",2,2018-11-23 17:42:55,2018-11-23 17:44:19
"079","H5",0,2018-11-23 23:52:41,2018-11-24 00:10:23
"079","H5",1,2018-11-24 00:15:44,2018-11-24 00:18:24
"079","H5",2,2018-11-24 02:15:52,2018-11-24 02:16:44
"079","H5",3,2018-11-24 02:59:02,2018-11-24 03:01:26
"081","5A",0,2018-11-23 07:06:15,2018-11-23 09:03:08
"081","5A",1,2018-11-23 09:05:38,2018-11-23 09:08:01
"081","5A",2,2018-11-23 09:10:41,2018-11-23 09:11:54
"081","5A",3,2018-11-23 09:13:57,2018-11-23 09:18:16
"081","5A",4,2018-11-23 09:21:05,2018-11-23 09:41:22
"081","5A",5,2018-11-23 09:45:11,2018-11-23 09:45:35
"081","5A",6,2018-11-23 09:47:44,2018-11-23 10:22:53
"081","5A",7,2018-11-23 10:25:13,2018-11-23 10:39:43
"081","5A",8,2018-11-23 10:42:05,2018-11-23 11:41:59
"081","5A",9,2018-11-23 11:44:14,2018-11-23 12:14:43
"081","5A",10,2018-11-23 12:17:23,2018-11-23 13:48:08
"081","5A",11,2018-11-23 13:51:35,2018-11-23 15:22:47
"081","5A",12,2018-11-23 15:25:48,2018-11-23 16:23:00
"081","5A",13,2018-11-23 16:25:19,2018-11-23 17:01:34
"081","5A",14,2018-11-23 17:05:44,2018-11-23 17:57:51
"081","5A",15,2018-11-23 18:00:09,2018-11-23 18:23:50
"081","5A",16,2018-11-23 18:31:30,2018-11-23 18:34:41
"081","5A",17,2018-11-23 20:40:13,2018-11-23 20:42:08
"081","5A",18,2018-11-23 20:51:56,2018-11-23 20:53:49
"081","5A",19,2018-11-23 21:01:59,2018-11-23 21:03:46
"081","5A",20,2018-11-23 21:08:33,2018-11-23 21:14:11
"081","5A",21,2018-11-23 21:17:45,2018-11-23 21:17:55
"081","5A",22,2018-11-23 21:21:25,2018-11-23 21:22:09
"081","5A",23,2018-11-23 21:49:52,2018-11-23 21:51:11
"081","5A",24,2018-11-24 00:03:54,2018-11-24 00:03:54
