"vehicle","route","chunk","start_datetime","end_datetime"
"077","4A",0,2018-12-04 05:50:48,2018-12-04 05:50:48
"077","4A",1,2018-12-04 06:17:48,2018-12-04 06:18:18
"077","4A",2,2018-12-04 06:20:30,2018-12-04 06:41:06
"077","4A",3,2018-12-04 06:49:42,2018-12-04 07:14:36
"077","4A",4,2018-12-04 07:17:57,2018-12-04 07:46:25
"077","4A",5,2018-12-04 07:49:05,2018-12-04 08:25:46
"077","4A",6,2018-12-04 08:34:50,2018-12-04 09:24:17
"077","4A",7,2018-12-04 09:28:15,2018-12-04 09:39:37
"077","4A",8,2018-12-04 09:45:23,2018-12-04 09:50:02
"077","4A",9,2018-12-04 09:57:10,2018-12-04 09:57:47
"077","4A",10,2018-12-04 10:00:20,2018-12-04 10:05:08
"077","4A",11,2018-12-04 10:09:03,2018-12-04 10:10:28
"077","4A",12,2018-12-04 14:26:19,2018-12-04 14:26:39
"077","4A",13,2018-12-04 14:47:00,2018-12-04 15:04:56
"077","4A",14,2018-12-04 15:16:00,2018-12-04 15:41:02
"077","4A",15,2018-12-04 15:44:29,2018-12-04 16:10:11
"077","4A",16,2018-12-04 16:12:21,2018-12-04 16:51:02
"077","4A",17,2018-12-04 16:53:33,2018-12-04 17:49:54
"077","4A",18,2018-12-04 17:52:13,2018-12-04 18:29:19
"077","4A",19,2018-12-04 18:32:54,2018-12-04 19:30:24
"077","4A",20,2018-12-04 19:32:58,2018-12-04 19:54:23
"077","4A",21,2018-12-04 22:25:25,2018-12-04 22:32:10
"077","4A",22,2018-12-04 22:56:18,2018-12-04 22:56:56
"077","4A",23,2018-12-04 23:27:49,2018-12-04 23:27:59
"077","4A",24,2018-12-04 23:32:08,2018-12-04 23:33:52
"077","4A",25,2018-12-04 23:36:22,2018-12-04 23:40:44
"077","4A",26,2018-12-04 23:45:07,2018-12-04 23:47:12
"077","4A",27,2018-12-04 23:58:51,2018-12-04 23:59:11
"077","4A",28,2018-12-05 00:13:36,2018-12-05 00:13:56
"077","4A",29,2018-12-05 01:35:17,2018-12-05 01:35:30
"077","4A",30,2018-12-05 01:51:04,2018-12-05 01:52:32
"077","4A",31,2018-12-05 02:14:49,2018-12-05 02:15:01
"077","4A",32,2018-12-05 03:03:36,2018-12-05 03:05:37
"077","4A",33,2018-12-05 03:08:05,2018-12-05 03:08:48
"077","4A",34,2018-12-05 03:12:50,2018-12-05 03:14:34
"077","91",0,2018-12-04 09:39:47,2018-12-04 09:45:14
"078","9",0,2018-12-04 05:52:09,2018-12-04 05:52:19
"078","9",1,2018-12-04 06:32:37,2018-12-04 06:40:09
"078","9",2,2018-12-04 09:18:45,2018-12-04 09:24:49
"078","9",3,2018-12-04 09:32:31,2018-12-04 09:32:53
"078","9",4,2018-12-04 09:54:33,2018-12-04 09:56:19
"078","9",5,2018-12-04 10:11:31,2018-12-04 10:12:56
"078","9",6,2018-12-04 10:15:25,2018-12-04 10:15:33
"078","9",7,2018-12-04 10:20:33,2018-12-04 10:22:52
"078","9",8,2018-12-04 10:25:38,2018-12-04 10:25:48
"078","9",9,2018-12-04 10:28:40,2018-12-04 10:28:49
"078","9",10,2018-12-04 14:21:19,2018-12-04 14:27:10
"078","9",11,2018-12-04 19:38:18,2018-12-04 19:39:28
"078","9",12,2018-12-04 19:42:28,2018-12-04 19:44:41
"078","9",13,2018-12-04 19:49:15,2018-12-04 19:50:07
"078","9",14,2018-12-04 19:55:58,2018-12-04 19:57:18
"078","9",15,2018-12-04 20:01:14,2018-12-04 20:02:28
"078","9",16,2018-12-04 20:31:14,2018-12-04 20:32:29
"078","9",17,2018-12-04 20:35:12,2018-12-04 20:35:22
"078","9",18,2018-12-04 20:38:36,2018-12-04 20:42:06
"078","9",19,2018-12-04 20:45:47,2018-12-04 20:48:50
"078","9",20,2018-12-04 21:01:10,2018-12-04 21:03:02
"079","12",0,2018-12-04 06:58:59,2018-12-04 07:17:53
"079","12",1,2018-12-04 09:28:55,2018-12-04 09:46:36
"079","12",2,2018-12-04 09:59:36,2018-12-04 10:06:16
"079","12",3,2018-12-04 14:25:28,2018-12-04 14:45:19
"079","12",4,2018-12-04 19:10:34,2018-12-04 19:29:47
"079","12",5,2018-12-04 19:38:12,2018-12-04 19:41:15
"079","12",6,2018-12-04 19:45:09,2018-12-04 19:46:07
"079","12",7,2018-12-04 19:48:31,2018-12-04 19:49:34
"079","12",8,2018-12-05 00:00:06,2018-12-05 00:00:06
"081","5A",0,2018-12-04 06:06:39,2018-12-04 06:06:39
"081","5A",1,2018-12-04 06:54:08,2018-12-04 07:17:57
"081","5A",2,2018-12-04 17:30:05,2018-12-04 17:53:39
"081","5A",3,2018-12-04 18:20:47,2018-12-04 18:23:05
"081","5A",4,2018-12-04 18:27:36,2018-12-04 18:30:47
"084","2",0,2018-12-04 05:04:18,2018-12-04 05:04:18
"084","2",1,2018-12-04 05:28:59,2018-12-04 05:30:15
"084","2",2,2018-12-04 08:52:07,2018-12-04 08:57:09
"084","2",3,2018-12-04 13:54:06,2018-12-04 13:55:08
"084","2",4,2018-12-04 19:02:37,2018-12-04 19:03:36
"084","2",5,2018-12-04 19:06:45,2018-12-04 19:07:04
"084","2",6,2018-12-04 19:09:39,2018-12-04 19:11:12
"084","2",7,2018-12-04 19:18:56,2018-12-04 19:20:55
"085","15A",0,2018-12-04 07:21:53,2018-12-04 07:23:22
"085","H5",0,2018-12-05 00:02:18,2018-12-05 00:24:31
"085","H5",1,2018-12-05 01:13:57,2018-12-05 01:15:37
