"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"1675TH",0,0,0.424109175540437,2018-08-06 05:29:24,5,"53-1675TH-0"
"1675TH",1,0,0.496167417418026,2018-08-06 05:31:19,0,"53-1675TH-0"
"1675TH",2,0,0.579676145238512,2018-08-06 05:34:59,2,"53-1675TH-0"
"1675TH",3,0,0.673259354581348,2018-08-06 05:38:26,3,"53-1675TH-0"
"1675TH",4,0,0.707333580918528,2018-08-06 05:39:16,0,"53-1675TH-0"
"1675TH",5,0,0.758843985676038,2018-08-06 05:40:53,1,"53-1675TH-0"
"1675TH",6,0,0.804124116100616,2018-08-06 05:42:26,1,"53-1675TH-0"
"1675TH",7,0,0.839432611849761,2018-08-06 05:43:36,1,"53-1675TH-0"
"1675TH",8,0,0.895790849698824,2018-08-06 05:45:55,0,"53-1675TH-0"
"1675TH",9,0,0.92257670727355,2018-08-06 05:46:38,0,"53-1675TH-0"
"1675TH",10,0,0.954186628764988,2018-08-06 05:48:11,0,"53-1675TH-0"
"1675TH",11,0,1,2018-08-06 05:50:46,0,"53-1675TH-0"
"1675TH",12,1,9.80033728790705e-05,2018-08-06 05:50:51,0,"53-1675TH-1"
"1675TH",13,1,0.0266902809092602,2018-08-06 05:52:03,0,"53-1675TH-1"
"1675TH",14,1,0.0508159831880537,2018-08-06 05:53:29,3,"53-1675TH-1"
"1673TH",0,1,0.53304185711248,2018-08-06 05:53:46,5,"53-1673TH-0"
"1673TH",1,1,0.577259305391622,2018-08-06 05:54:57,0,"53-1673TH-0"
"1685TH",0,0,0.424109175540437,2018-08-06 05:55:33,5,"53-1685TH-0"
"1673TH",2,1,0.612710020852147,2018-08-06 05:55:57,0,"53-1673TH-0"
"1675TH",15,1,0.116600114524409,2018-08-06 05:55:58,1,"53-1675TH-1"
"1675TH",16,1,0.160099688696783,2018-08-06 05:56:47,0,"53-1675TH-1"
"1673TH",3,1,0.645483417523648,2018-08-06 05:56:53,0,"53-1673TH-0"
"1685TH",1,0,0.496167417418026,2018-08-06 05:57:08,0,"53-1685TH-0"
"1673TH",4,1,0.660241830666984,2018-08-06 05:57:26,0,"53-1673TH-0"
"1673TH",5,1,0.696052424625808,2018-08-06 05:58:23,0,"53-1673TH-0"
"1673TH",6,1,0.715995259064238,2018-08-06 05:58:54,0,"53-1673TH-0"
"1675TH",17,1,0.216227613861384,2018-08-06 05:59:40,5,"53-1675TH-1"
"1673TH",7,1,0.749603082758182,2018-08-06 06:00:01,0,"53-1673TH-0"
"1685TH",2,0,0.579676145238512,2018-08-06 06:00:18,1,"53-1685TH-0"
"1673TH",8,1,0.791539159129362,2018-08-06 06:01:03,0,"53-1673TH-0"
"1675TH",18,1,0.270848405152626,2018-08-06 06:01:27,1,"53-1675TH-1"
"1673TH",9,1,0.821829244827582,2018-08-06 06:01:41,0,"53-1673TH-0"
