"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"1046",758,0,0.871186489177376,2018-08-09 03:34:56,15,"3-1046-32"
"1046",759,0,0.903765212448126,2018-08-09 03:38:35,2,"3-1046-32"
"1046",760,0,0.914594330102925,2018-08-09 03:39:32,0,"3-1046-32"
"1046",761,0,0.965474719393249,2018-08-09 03:41:44,0,"3-1046-32"
"1046",762,0,0.999819394180512,2018-08-09 03:43:32,0,"3-1046-32"
"1046",763,1,0,2018-08-09 03:44:02,0,"3-1046-33"
"1046",764,1,0.0494770094910253,2018-08-09 03:47:03,0,"3-1046-33"
"1046",765,1,0.102675729366079,2018-08-09 03:49:00,1,"3-1046-33"
"1046",766,1,0.531426992578812,2018-08-09 04:04:04,0,"3-1046-33"
"1046",767,1,0.597776602780778,2018-08-09 04:05:15,0,"3-1046-33"
"1046",768,1,0.636426837983938,2018-08-09 04:06:33,2,"3-1046-33"
"1046",769,1,0.666476051785978,2018-08-09 04:07:02,0,"3-1046-33"
"1046",770,1,0.785352062053556,2018-08-09 04:10:47,0,"3-1046-33"
"1046",771,1,0.829103037721989,2018-08-09 04:11:43,0,"3-1046-33"
"1046",772,1,0.853488062469526,2018-08-09 04:12:37,0,"3-1046-33"
"1046",773,1,0.877097686830236,2018-08-09 04:13:01,0,"3-1046-33"
"1046",774,1,0.920956170592977,2018-08-09 04:14:19,0,"3-1046-33"
"1046",775,1,0.999720957386812,2018-08-09 04:15:48,0,"3-1046-33"
"1046",776,0,0,2018-08-09 04:15:52,0,"3-1046-34"
"1296",0,0,0.871186489177376,2018-08-09 04:18:20,7,"3-1296-0"
"1046",777,0,0.051077783177666,2018-08-09 04:18:31,1,"3-1046-34"
"1046",778,0,0.0869311207212589,2018-08-09 04:19:53,3,"3-1046-34"
"1296",1,0,0.903765212448126,2018-08-09 04:20:54,1,"3-1296-0"
"1046",779,0,0.113986121910725,2018-08-09 04:21:01,3,"3-1046-34"
"1296",2,0,0.914594330102925,2018-08-09 04:21:34,0,"3-1296-0"
"1046",780,0,0.153287395991182,2018-08-09 04:22:19,0,"3-1046-34"
"1296",3,0,0.965474719393249,2018-08-09 04:23:35,0,"3-1296-0"
