"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"1067",825,1,0.405479754869887,2018-08-09 06:09:19,18,"5A-1067-36"
"1067",826,1,0.439893803161774,2018-08-09 06:11:24,0,"5A-1067-36"
"1067",827,1,0.487581991607755,2018-08-09 06:15:10,0,"5A-1067-36"
"1067",828,1,0.535746668570886,2018-08-09 06:18:05,0,"5A-1067-36"
"1067",829,1,0.549040484799152,2018-08-09 06:19:01,0,"5A-1067-36"
"1067",830,1,0.570885488728222,2018-08-09 06:20:41,0,"5A-1067-36"
"1067",831,1,0.597038599157096,2018-08-09 06:21:50,0,"5A-1067-36"
"1067",832,1,0.654097651746381,2018-08-09 06:24:07,0,"5A-1067-36"
"1067",833,1,0.687335914885114,2018-08-09 06:25:28,0,"5A-1067-36"
"1067",834,1,0.713177508609299,2018-08-09 06:26:38,0,"5A-1067-36"
"1067",835,1,0.81540798895146,2018-08-09 06:29:53,0,"5A-1067-36"
"1067",836,1,0.853032764950877,2018-08-09 06:31:04,0,"5A-1067-36"
"1067",837,1,0.874003293718497,2018-08-09 06:31:56,0,"5A-1067-36"
"1067",838,1,0.894306996994377,2018-08-09 06:32:27,0,"5A-1067-36"
"1067",839,1,0.932024227342633,2018-08-09 06:33:57,0,"5A-1067-36"
"1067",840,1,0.983258402941195,2018-08-09 06:35:07,0,"5A-1067-36"
"1067",841,1,0.999760030132926,2018-08-09 06:35:22,0,"5A-1067-36"
"1067",842,0,0,2018-08-09 06:35:25,0,"5A-1067-37"
"1067",843,0,0.0588992091813712,2018-08-09 06:43:07,0,"5A-1067-37"
"1067",844,0,0.100242687626492,2018-08-09 06:44:35,1,"5A-1067-37"
"1067",845,0,0.131440560269434,2018-08-09 06:46:35,0,"5A-1067-37"
"1067",846,0,0.176759950014825,2018-08-09 06:47:48,6,"5A-1067-37"
"1254",0,1,0.405479754869887,2018-08-09 06:49:45,17,"5A-1254-0"
"1067",847,0,0.268735283686607,2018-08-09 06:50:28,0,"5A-1067-37"
"083",401,0,0.563179688116061,2018-08-09 06:50:35,28,"5A-083-16"
"083",402,0,0.584032840501001,2018-08-09 06:51:25,0,"5A-083-16"
"1067",848,0,0.308288924198904,2018-08-09 06:52:08,4,"5A-1067-37"
"083",403,0,0.610427711692125,2018-08-09 06:52:20,0,"5A-083-16"
"1254",1,1,0.439893803161774,2018-08-09 06:52:36,0,"5A-1254-0"
"1067",849,0,0.34044465113703,2018-08-09 06:53:38,4,"5A-1067-37"
"083",404,0,0.631025224381994,2018-08-09 06:54:18,1,"5A-083-16"
"1067",850,0,0.402507047744166,2018-08-09 06:55:18,2,"5A-1067-37"
"1254",2,1,0.487581991607755,2018-08-09 06:55:24,1,"5A-1254-0"
"1067",851,0,0.431338253287593,2018-08-09 06:56:18,0,"5A-1067-37"
