"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"104",62,1,0.000185369423874143,2018-08-08 00:00:07,0,"H5-104-3"
"2275",66,0,0,2018-08-08 00:00:09,0,"H5-2275-3"
"104",63,1,0.0594019539891121,2018-08-08 00:01:00,0,"H5-104-3"
"2243",81,0,0.584032840501001,2018-08-08 00:01:05,0,"H5-2243-3"
"104",64,1,0.0807108706569484,2018-08-08 00:02:08,0,"H5-104-3"
"2243",82,0,0.610427711692125,2018-08-08 00:03:13,1,"H5-2243-3"
"2229",68,1,0.390482149328968,2018-08-08 00:03:14,2,"H5-2229-4"
"104",65,1,0.136388603537178,2018-08-08 00:04:23,0,"H5-104-3"
"2243",83,0,0.631025224381994,2018-08-08 00:04:26,0,"H5-2243-3"
"2275",67,0,0.0588992091813712,2018-08-08 00:06:01,0,"H5-2275-3"
"104",66,1,0.173597811595768,2018-08-08 00:06:10,1,"H5-104-3"
"2275",68,0,0.100242687626492,2018-08-08 00:07:01,1,"H5-2275-3"
"104",67,1,0.199084725675038,2018-08-08 00:07:27,1,"H5-104-3"
"2275",69,0,0.131440560269434,2018-08-08 00:08:01,0,"H5-2275-3"
"2275",70,0,0.176759950014825,2018-08-08 00:09:01,0,"H5-2275-3"
"104",68,1,0.243009799030008,2018-08-08 00:09:14,0,"H5-104-3"
"2243",84,0,0.738947810339751,2018-08-08 00:09:29,1,"H5-2243-3"
"2243",85,0,0.783164584086569,2018-08-08 00:10:50,0,"H5-2243-3"
"2275",71,0,0.268735283686607,2018-08-08 00:11:32,0,"H5-2275-3"
"2243",86,0,0.819575732630755,2018-08-08 00:12:00,1,"H5-2243-3"
"2243",87,0,0.847399512052473,2018-08-08 00:12:40,0,"H5-2243-3"
"2275",72,0,0.308288924198904,2018-08-08 00:13:09,0,"H5-2275-3"
"2275",73,0,0.34044465113703,2018-08-08 00:13:49,1,"H5-2275-3"
"2243",88,0,0.887809225978933,2018-08-08 00:14:00,0,"H5-2243-3"
