"vehicle","chunk","direction","fraction","start_datetime","transactions","group"
"087",1341,0,0.386724555440587,2018-08-11 01:41:21,0,"15A-087-54"
"087",1342,0,0.429805076280939,2018-08-11 01:44:35,0,"15A-087-54"
"087",1343,0,0.446312993492068,2018-08-11 01:45:32,0,"15A-087-54"
"087",1344,0,0.46505483276249,2018-08-11 01:46:30,0,"15A-087-54"
"087",1345,0,0.494539097538662,2018-08-11 01:47:33,0,"15A-087-54"
"087",1346,0,0.532104197065577,2018-08-11 01:48:48,0,"15A-087-54"
"087",1347,0,0.590961029769233,2018-08-11 01:49:52,0,"15A-087-54"
"087",1348,0,0.641695696785741,2018-08-11 01:50:55,0,"15A-087-54"
"087",1349,0,0.673304400290829,2018-08-11 01:51:27,0,"15A-087-54"
"087",1350,0,0.721087645471384,2018-08-11 01:52:31,0,"15A-087-54"
"087",1351,0,0.7630914228455,2018-08-11 01:54:16,0,"15A-087-54"
"087",1352,0,0.79584508722225,2018-08-11 01:54:48,0,"15A-087-54"
"2209",304,1,0.211292762860933,2018-08-11 01:55:51,2,"15A-2209-12"
"087",1353,0,0.848125388838268,2018-08-11 01:55:52,0,"15A-087-54"
"087",1354,1,0.211292762860933,2018-08-11 01:56:29,0,"15A-087-55"
"2209",305,1,0.24630243393033,2018-08-11 02:00:31,0,"15A-2209-12"
"2209",306,1,0.25793959490547,2018-08-11 02:00:49,0,"15A-2209-12"
"2209",307,1,0.312616559319739,2018-08-11 02:02:33,0,"15A-2209-12"
"2209",308,1,0.349523953059351,2018-08-11 02:03:42,0,"15A-2209-12"
"2209",309,1,0.389773713689165,2018-08-11 02:06:52,0,"15A-2209-12"
"2209",310,1,0.432842420509475,2018-08-11 02:08:03,0,"15A-2209-12"
"2209",311,1,0.457782216076483,2018-08-11 02:08:58,0,"15A-2209-12"
"2209",312,1,0.506112250541669,2018-08-11 02:10:54,0,"15A-2209-12"
"2209",313,1,0.519744039387721,2018-08-11 02:11:23,0,"15A-2209-12"
"2209",314,1,0.555705801427831,2018-08-11 02:13:18,0,"15A-2209-12"
"2209",315,0,0.446312993492068,2018-08-11 02:15:06,0,"15A-2209-13"
"2209",316,0,0.46505483276249,2018-08-11 02:19:54,0,"15A-2209-13"
"2209",317,0,0.494539097538662,2018-08-11 02:20:54,0,"15A-2209-13"
"2209",318,0,0.532104197065577,2018-08-11 02:23:10,0,"15A-2209-13"
"2209",319,0,0.590961029769233,2018-08-11 02:25:03,0,"15A-2209-13"
"2209",320,0,0.641695696785741,2018-08-11 02:26:47,0,"15A-2209-13"
"2209",321,0,0.673304400290829,2018-08-11 02:27:36,0,"15A-2209-13"
"2209",322,0,0.721087645471384,2018-08-11 02:29:16,0,"15A-2209-13"
"2209",323,0,0.7630914228455,2018-08-11 02:32:59,0,"15A-2209-13"
"2209",324,0,0.79584508722225,2018-08-11 02:33:46,0,"15A-2209-13"
"2209",325,0,0.848125388838268,2018-08-11 02:35:08,0,"15A-2209-13"
"2209",326,0,0.87297309108192,2018-08-11 02:35:53,0,"15A-2209-13"
"2209",327,0,0.87297309108192,2018-08-11 04:28:54,0,"15A-2209-13"
"2209",328,1,0.24630243393033,2018-08-11 04:32:46,0,"15A-2209-14"
