"vehicle","chunk","direction","stop_id","fraction","start_datetime","transactions","group"
"1187",0,0,1415,0.563179688116061,2019-01-26 20:30:02,4,"H5-1187-0"
"2277",0,1,1435,0.405479754869887,2019-01-26 20:55:42,0,"H5-2277-0"
"2277",1,1,1436,0.439893803161774,2019-01-26 21:00:14,7,"H5-2277-0"
"2277",2,1,1437,0.487581991607755,2019-01-26 21:02:33,0,"H5-2277-0"
"1187",1,0,1415,0.563179688116061,2019-01-26 21:02:54,0,"H5-1187-0"
"1187",2,0,1416,0.584032840501001,2019-01-26 21:04:16,0,"H5-1187-0"
"2277",3,1,1438,0.535746668570886,2019-01-26 21:05:39,0,"H5-2277-0"
"2277",4,1,1439,0.549040484799152,2019-01-26 21:06:45,5,"H5-2277-0"
"1046",0,0,1415,0.563179688116061,2019-01-26 21:06:56,0,"H5-1046-0"
"1187",3,0,1417,0.610427711692125,2019-01-26 21:06:58,4,"H5-1187-0"
"2277",5,1,1440,0.570885488728222,2019-01-26 21:08:10,2,"H5-2277-0"
"1187",4,0,1418,0.631025224381994,2019-01-26 21:08:25,0,"H5-1187-0"
"2277",6,1,1441,0.597038599157096,2019-01-26 21:09:39,0,"H5-2277-0"
"2277",7,1,1442,0.654097651746381,2019-01-26 21:12:14,2,"H5-2277-0"
"1187",5,0,1419,0.738947810339751,2019-01-26 21:13:28,0,"H5-1187-0"
"2277",8,1,1443,0.687335914885114,2019-01-26 21:13:36,0,"H5-2277-0"
"2277",9,1,1444,0.713177508609299,2019-01-26 21:14:32,0,"H5-2277-0"
"1187",6,0,1420,0.783164584086569,2019-01-26 21:15:27,0,"H5-1187-0"
"1187",7,0,1421,0.819575732630755,2019-01-26 21:16:19,1,"H5-1187-0"
"2277",10,1,1445,0.81540798895146,2019-01-26 21:17:23,0,"H5-2277-0"
"1187",8,0,1422,0.847399512052473,2019-01-26 21:17:44,0,"H5-1187-0"
"2277",11,1,1446,0.853032764950877,2019-01-26 21:18:35,0,"H5-2277-0"
"2277",12,1,1447,0.874003293718497,2019-01-26 21:19:00,0,"H5-2277-0"
"1187",9,0,1423,0.887809225978933,2019-01-26 21:19:24,1,"H5-1187-0"
"2277",13,1,1448,0.894306996994377,2019-01-26 21:19:57,0,"H5-2277-0"
"1187",10,0,1424,0.922458268240276,2019-01-26 21:20:52,0,"H5-1187-0"
"2277",14,1,1449,0.932024227342633,2019-01-26 21:21:45,0,"H5-2277-0"
"2277",15,1,1450,0.983258402941195,2019-01-26 21:23:03,0,"H5-2277-0"
"2277",16,1,1451,0.999760030132926,2019-01-26 21:23:22,0,"H5-2277-0"
"2277",17,0,1402,0,2019-01-26 21:23:27,0,"H5-2277-1"
"1187",11,0,1425,1,2019-01-26 21:25:41,0,"H5-1187-0"
"1187",12,1,1426,0.000185369423874143,2019-01-26 21:29:37,0,"H5-1187-1"
"1046",1,0,1415,0.563179688116061,2019-01-26 21:32:20,4,"H5-1046-0"
"1187",13,1,1427,0.0594019539891121,2019-01-26 21:33:19,4,"H5-1187-1"
"2277",18,0,1403,0.0588992091813712,2019-01-26 21:34:07,1,"H5-2277-1"
"1187",14,1,1428,0.0807108706569484,2019-01-26 21:35:07,2,"H5-1187-1"
"1046",2,0,1416,0.584032840501001,2019-01-26 21:35:28,4,"H5-1046-0"
"2277",19,0,1404,0.100242687626492,2019-01-26 21:35:37,0,"H5-2277-1"
"1187",15,1,1429,0.136388603537178,2019-01-26 21:36:53,1,"H5-1187-1"
"2277",20,0,1405,0.131440560269434,2019-01-26 21:37:03,2,"H5-2277-1"
"1046",3,0,1417,0.610427711692125,2019-01-26 21:37:15,2,"H5-1046-0"
"1187",16,1,1430,0.173597811595768,2019-01-26 21:38:21,4,"H5-1187-1"
"1046",4,0,1418,0.631025224381994,2019-01-26 21:38:31,0,"H5-1046-0"
"2277",21,0,1406,0.176759950014825,2019-01-26 21:38:46,3,"H5-2277-1"
"1187",17,1,1431,0.199084725675038,2019-01-26 21:39:17,0,"H5-1187-1"
"1187",18,1,1432,0.243009799030008,2019-01-26 21:40:36,0,"H5-1187-1"
