"vehicle","chunk","start_datetime","end_datetime"
"077",0,2018-11-16 06:02:48,2018-11-16 06:02:48
"077",1,2018-11-16 10:15:27,2018-11-16 10:27:09
"077",2,2018-11-16 10:54:04,2018-11-16 10:55:27
"077",3,2018-11-16 13:24:34,2018-11-16 13:25:55
"077",4,2018-11-16 14:32:27,2018-11-16 14:33:21
"077",5,2018-11-16 14:47:43,2018-11-16 14:47:53
"077",6,2018-11-16 15:03:36,2018-11-16 15:03:46
"077",7,2018-11-16 16:04:30,2018-11-16 16:04:40
"077",8,2018-11-16 16:09:48,2018-11-16 16:09:57
"077",9,2018-11-16 16:26:21,2018-11-16 16:26:39
"077",10,2018-11-16 16:41:58,2018-11-16 16:44:47
"077",11,2018-11-16 19:06:07,2018-11-16 19:09:20
"078",0,2018-11-16 06:18:24,2018-11-16 06:18:24
"078",1,2018-11-16 06:30:48,2018-11-16 09:30:13
"078",2,2018-11-16 09:47:57,2018-11-16 09:48:06
"078",3,2018-11-16 10:05:30,2018-11-16 10:05:41
"078",4,2018-11-16 10:59:50,2018-11-16 11:00:00
"078",5,2018-11-16 11:50:36,2018-11-16 11:52:14
"078",6,2018-11-16 14:12:55,2018-11-16 14:13:19
"078",7,2018-11-16 14:19:48,2018-11-16 19:59:51
"078",8,2018-11-16 20:39:48,2018-11-16 20:44:20
"078",9,2018-11-16 20:49:25,2018-11-16 20:55:44
"078",10,2018-11-16 21:09:17,2018-11-16 21:11:47
"079",0,2018-11-16 06:30:03,2018-11-16 15:59:32
"079",1,2018-11-16 16:05:03,2018-11-16 20:47:57
"079",2,2018-11-16 22:33:28,2018-11-16 22:37:28
"079",3,2018-11-16 23:05:28,2018-11-16 23:05:58
"079",4,2018-11-17 00:00:58,2018-11-17 00:00:58
"081",0,2018-11-16 05:56:34,2018-11-16 05:56:34
"081",1,2018-11-16 06:17:05,2018-11-16 06:21:36
"081",2,2018-11-16 06:30:39,2018-11-16 07:56:09
"081",3,2018-11-16 08:54:28,2018-11-16 09:17:45
"081",4,2018-11-16 09:22:57,2018-11-16 09:23:09
"081",5,2018-11-16 09:34:56,2018-11-16 09:35:05
"081",6,2018-11-16 09:40:16,2018-11-16 09:41:12
"081",7,2018-11-16 09:46:52,2018-11-16 09:51:39
"081",8,2018-11-16 10:25:15,2018-11-16 10:25:32
"081",9,2018-11-16 10:33:04,2018-11-16 10:34:34
"081",10,2018-11-16 13:31:39,2018-11-16 13:32:35
"081",11,2018-11-16 13:40:24,2018-11-16 19:10:36
"081",12,2018-11-16 19:44:01,2018-11-16 19:44:13
"081",13,2018-11-16 20:48:23,2018-11-16 20:49:18
"081",14,2018-11-16 22:28:19,2018-11-16 22:28:30
"081",15,2018-11-17 00:01:42,2018-11-17 00:01:42
"082",0,2018-11-16 06:43:03,2018-11-16 20:42:38
"082",1,2018-11-17 00:00:01,2018-11-17 00:00:01
"082",2,2018-11-17 00:30:42,2018-11-17 00:31:51
"082",3,2018-11-17 01:24:59,2018-11-17 01:25:12
"082",4,2018-11-17 01:33:03,2018-11-17 01:33:52
"083",0,2018-11-16 06:04:41,2018-11-16 06:05:11
"083",1,2018-11-16 06:11:27,2018-11-16 07:50:45
"083",2,2018-11-16 07:56:08,2018-11-16 10:10:58
"083",3,2018-11-16 13:23:59,2018-11-16 19:42:11
"083",4,2018-11-16 19:49:25,2018-11-16 19:54:26
"083",5,2018-11-16 20:47:43,2018-11-16 20:48:37
"083",6,2018-11-17 00:00:08,2018-11-17 00:00:08
"083",7,2018-11-17 00:28:43,2018-11-17 00:29:59
"084",0,2018-11-16 05:02:41,2018-11-16 05:02:41
"084",1,2018-11-16 05:50:05,2018-11-16 09:02:02
"084",2,2018-11-16 13:54:27,2018-11-16 19:05:44
"084",3,2018-11-16 19:12:06,2018-11-16 19:18:27
"085",0,2018-11-16 05:22:59,2018-11-16 05:22:59
"085",1,2018-11-16 06:18:18,2018-11-16 07:49:44
"085",2,2018-11-16 07:57:48,2018-11-16 09:30:31
"085",3,2018-11-16 10:50:28,2018-11-16 10:51:40
"085",4,2018-11-16 14:24:34,2018-11-16 14:25:04
"085",5,2018-11-16 14:34:22,2018-11-16 19:24:58
"085",6,2018-11-16 23:44:19,2018-11-16 23:44:31
"085",7,2018-11-17 00:00:02,2018-11-17 00:00:02
"085",8,2018-11-17 00:10:02,2018-11-17 00:11:33
"086",0,2018-11-16 05:52:09,2018-11-16 09:16:19
"086",1,2018-11-16 10:45:41,2018-11-16 10:48:14
"086",2,2018-11-16 14:41:11,2018-11-16 14:41:20
"086",3,2018-11-16 14:50:20,2018-11-16 19:59:38
"086",4,2018-11-16 20:06:33,2018-11-16 20:13:17
"086",5,2018-11-17 00:00:03,2018-11-17 00:00:03
"087",0,2018-11-16 06:30:05,2018-11-16 06:30:15
"087",1,2018-11-16 06:37:10,2018-11-16 19:59:53
"087",2,2018-11-16 20:07:29,2018-11-16 20:12:55
"087",3,2018-11-17 00:02:00,2018-11-17 00:02:00
"088",0,2018-11-16 06:05:11,2018-11-16 06:06:46
"088",1,2018-11-16 06:17:37,2018-11-16 06:17:47
"088",2,2018-11-16 06:27:47,2018-11-16 11:55:05
"088",3,2018-11-16 12:27:48,2018-11-16 21:39:32
"088",4,2018-11-16 23:48:40,2018-11-16 23:48:59
"088",5,2018-11-17 00:00:40,2018-11-17 00:01:00
"088",6,2018-11-17 00:41:40,2018-11-17 00:42:26
"088",7,2018-11-17 00:54:06,2018-11-17 00:54:32
"088",8,2018-11-17 01:20:22,2018-11-17 01:21:17
"088",9,2018-11-17 01:33:20,2018-11-17 01:34:59
"090",0,2018-11-16 13:38:43,2018-11-16 13:38:43
"093",0,2018-11-16 05:37:58,2018-11-16 15:36:27
"093",1,2018-11-16 16:43:45,2018-11-16 16:43:55
"093",2,2018-11-16 16:58:14,2018-11-16 17:04:51
"093",3,2018-11-16 17:32:45,2018-11-16 17:38:47
"093",4,2018-11-16 17:58:07,2018-11-16 18:27:46
"093",5,2018-11-16 19:07:00,2018-11-16 19:07:40
"093",6,2018-11-17 00:00:03,2018-11-17 00:00:03
"093",7,2018-11-17 00:07:43,2018-11-17 00:08:03
"094",0,2018-11-16 07:07:43,2018-11-16 10:04:00
