"vehicle","route","chunk","start_datetime","end_datetime"
"077","3",0,2018-11-16 10:15:27,2018-11-16 10:15:47
"077","3",1,2018-11-16 10:18:41,2018-11-16 10:19:53
"077","3",2,2018-11-16 10:22:31,2018-11-16 10:27:09
"077","3",3,2018-11-16 10:54:04,2018-11-16 10:55:27
"077","3",4,2018-11-16 13:24:34,2018-11-16 13:25:55
"077","3",5,2018-11-16 14:32:27,2018-11-16 14:33:21
"077","3",6,2018-11-16 14:47:43,2018-11-16 14:47:53
"077","3",7,2018-11-16 15:03:36,2018-11-16 15:03:46
"077","4A",0,2018-11-16 06:02:48,2018-11-16 06:02:48
"077","8",0,2018-11-16 16:04:30,2018-11-16 16:04:40
"077","8",1,2018-11-16 16:09:48,2018-11-16 16:09:57
"077","8",2,2018-11-16 16:26:21,2018-11-16 16:26:39
"077","8",3,2018-11-16 16:41:58,2018-11-16 16:44:47
"077","8",4,2018-11-16 19:06:07,2018-11-16 19:06:36
"077","8",5,2018-11-16 19:09:09,2018-11-16 19:09:20
"078","9",0,2018-11-16 06:18:24,2018-11-16 06:18:24
"078","9",1,2018-11-16 06:30:48,2018-11-16 06:31:27
"078","9",2,2018-11-16 06:34:39,2018-11-16 06:35:53
"078","9",3,2018-11-16 06:38:02,2018-11-16 06:42:21
"078","9",4,2018-11-16 09:17:34,2018-11-16 09:27:52
"078","9",5,2018-11-16 09:29:59,2018-11-16 09:30:13
"078","9",6,2018-11-16 09:47:57,2018-11-16 09:48:06
"078","9",7,2018-11-16 10:05:30,2018-11-16 10:05:41
"078","9",8,2018-11-16 10:59:50,2018-11-16 11:00:00
"078","9",9,2018-11-16 11:50:36,2018-11-16 11:52:14
"078","9",10,2018-11-16 14:12:55,2018-11-16 14:13:19
"078","9",11,2018-11-16 14:19:48,2018-11-16 14:20:19
"078","9",12,2018-11-16 14:23:55,2018-11-16 14:28:14
"078","9",13,2018-11-16 19:43:00,2018-11-16 19:47:35
"078","9",14,2018-11-16 19:50:54,2018-11-16 19:51:21
"078","9",15,2018-11-16 19:55:15,2018-11-16 19:59:51
"078","9",16,2018-11-16 20:39:48,2018-11-16 20:44:20
"078","9",17,2018-11-16 20:49:25,2018-11-16 20:50:40
"078","9",18,2018-11-16 20:55:34,2018-11-16 20:55:44
"078","9",19,2018-11-16 21:09:17,2018-11-16 21:11:47
"079","5A",0,2018-11-16 06:30:03,2018-11-16 06:33:40
"079","5A",1,2018-11-16 06:37:27,2018-11-16 06:56:27
"079","5A",2,2018-11-16 20:26:54,2018-11-16 20:47:57
"079","5A",3,2018-11-16 22:33:28,2018-11-16 22:37:28
"079","5A",4,2018-11-16 23:05:28,2018-11-16 23:05:58
"079","5A",5,2018-11-17 00:00:58,2018-11-17 00:00:58
"081","3",0,2018-11-16 05:56:34,2018-11-16 05:56:34
"081","3",1,2018-11-16 06:17:05,2018-11-16 06:18:49
"081","3",2,2018-11-16 06:21:08,2018-11-16 06:21:36
"081","3",3,2018-11-16 06:30:39,2018-11-16 06:31:40
"081","3",4,2018-11-16 06:33:54,2018-11-16 06:38:39
"081","3",5,2018-11-16 06:53:29,2018-11-16 07:03:46
"081","3",6,2018-11-16 07:36:12,2018-11-16 07:47:28
"081","3",7,2018-11-16 07:53:42,2018-11-16 07:56:09
"081","3",8,2018-11-16 08:54:28,2018-11-16 08:54:41
"081","3",9,2018-11-16 09:03:57,2018-11-16 09:07:22
"081","3",10,2018-11-16 09:09:32,2018-11-16 09:13:16
"081","3",11,2018-11-16 09:17:26,2018-11-16 09:17:45
"081","3",12,2018-11-16 09:22:57,2018-11-16 09:23:09
"081","3",13,2018-11-16 09:34:56,2018-11-16 09:35:05
"081","3",14,2018-11-16 09:40:16,2018-11-16 09:41:12
"081","3",15,2018-11-16 09:46:52,2018-11-16 09:51:39
"081","3",16,2018-11-16 10:25:15,2018-11-16 10:25:32
"081","3",17,2018-11-16 10:33:04,2018-11-16 10:34:34
"081","3",18,2018-11-16 13:31:39,2018-11-16 13:32:35
"081","3",19,2018-11-16 13:40:24,2018-11-16 13:42:37
"081","3",20,2018-11-16 13:59:25,2018-11-16 14:11:33
"081","3",21,2018-11-16 14:39:22,2018-11-16 14:51:22
"081","3",22,2018-11-16 14:56:39,2018-11-16 15:41:07
"081","3",23,2018-11-16 15:48:29,2018-11-16 15:59:31
"081","3",24,2018-11-16 16:32:59,2018-11-16 16:44:45
"081","3",25,2018-11-16 16:52:13,2018-11-16 17:40:27
"081","3",26,2018-11-16 17:50:27,2018-11-16 18:06:23
"081","3",27,2018-11-16 18:34:38,2018-11-16 18:44:50
"081","3",28,2018-11-16 18:50:59,2018-11-16 18:51:23
"081","3",29,2018-11-16 18:58:33,2018-11-16 18:59:54
"081","3",30,2018-11-16 19:04:53,2018-11-16 19:10:36
"081","3",31,2018-11-16 19:44:01,2018-11-16 19:44:13
"081","3",32,2018-11-16 20:48:23,2018-11-16 20:49:18
"081","3",33,2018-11-16 22:28:19,2018-11-16 22:28:30
"081","3",34,2018-11-17 00:01:42,2018-11-17 00:01:42
"082","1",0,2018-11-16 06:43:03,2018-11-16 06:47:49
"082","1",1,2018-11-16 07:13:34,2018-11-16 07:15:45
"082","1",2,2018-11-16 20:35:51,2018-11-16 20:37:26
"082","1",3,2018-11-16 20:40:03,2018-11-16 20:42:38
"082","1",4,2018-11-17 00:00:01,2018-11-17 00:00:01
"082","1",5,2018-11-17 00:30:42,2018-11-17 00:31:51
"082","1",6,2018-11-17 01:24:59,2018-11-17 01:25:12
"082","1",7,2018-11-17 01:33:03,2018-11-17 01:33:52
"083","5A",0,2018-11-16 06:04:41,2018-11-16 06:05:11
"083","5A",1,2018-11-16 06:11:27,2018-11-16 06:11:57
"083","5A",2,2018-11-16 06:15:05,2018-11-16 06:37:32
"083","5A",3,2018-11-16 09:49:50,2018-11-16 10:10:58
"083","5A",4,2018-11-16 13:23:59,2018-11-16 13:26:56
"083","5A",5,2018-11-16 13:31:15,2018-11-16 13:54:31
"083","5A",6,2018-11-16 19:21:02,2018-11-16 19:42:11
"083","5A",7,2018-11-16 19:49:25,2018-11-16 19:54:26
"083","5A",8,2018-11-16 20:47:43,2018-11-16 20:48:37
