"vehicle","chunk","start_datetime","end_datetime"
"077",0,2018-11-02 06:11:53,2018-11-02 06:11:53
"077",1,2018-11-02 06:24:35,2018-11-02 09:42:45
"077",2,2018-11-02 11:01:54,2018-11-02 11:02:04
"077",3,2018-11-02 14:51:10,2018-11-02 19:43:41
"078",0,2018-11-02 06:36:48,2018-11-02 06:36:48
"078",1,2018-11-02 06:46:17,2018-11-02 06:46:26
"078",2,2018-11-02 07:02:58,2018-11-02 07:03:32
"078",3,2018-11-02 07:09:42,2018-11-02 10:02:39
"078",4,2018-11-02 10:09:36,2018-11-02 10:09:48
"078",5,2018-11-02 11:13:34,2018-11-02 11:14:37
"078",6,2018-11-02 11:56:24,2018-11-02 11:56:52
"078",7,2018-11-02 12:07:24,2018-11-02 12:07:50
"078",8,2018-11-02 13:09:46,2018-11-02 13:10:05
"078",9,2018-11-02 13:34:06,2018-11-02 13:35:58
"078",10,2018-11-02 13:45:28,2018-11-02 19:17:47
"078",11,2018-11-02 20:06:11,2018-11-02 20:08:36
"078",12,2018-11-02 20:25:25,2018-11-02 20:27:45
"079",0,2018-11-02 05:15:10,2018-11-02 06:40:25
"079",1,2018-11-02 06:48:40,2018-11-02 22:02:16
"079",2,2018-11-02 22:07:54,2018-11-02 22:09:40
"079",3,2018-11-03 00:02:41,2018-11-03 00:02:41
"082",0,2018-11-02 07:19:31,2018-11-02 17:29:48
"082",1,2018-11-02 17:50:59,2018-11-02 19:01:37
"082",2,2018-11-02 19:34:07,2018-11-02 20:41:27
"082",3,2018-11-02 20:48:43,2018-11-02 20:49:32
"082",4,2018-11-02 21:23:59,2018-11-02 22:49:59
"082",5,2018-11-02 23:00:30,2018-11-02 23:22:11
"082",6,2018-11-02 23:30:40,2018-11-03 00:47:02
"082",7,2018-11-03 01:06:58,2018-11-03 02:15:59
"083",0,2018-11-02 06:27:08,2018-11-02 17:08:21
"083",1,2018-11-02 17:16:46,2018-11-02 21:08:37
"083",2,2018-11-02 21:31:16,2018-11-02 21:32:17
"083",3,2018-11-02 22:39:30,2018-11-02 22:41:13
"083",4,2018-11-03 00:00:14,2018-11-03 00:00:14
"084",0,2018-11-02 05:43:33,2018-11-02 05:43:33
"084",1,2018-11-02 06:03:38,2018-11-02 09:31:38
"084",2,2018-11-02 14:29:48,2018-11-02 19:41:24
"084",3,2018-11-02 22:18:43,2018-11-02 22:19:22
"086",0,2018-11-02 05:56:23,2018-11-02 09:13:52
"086",1,2018-11-02 09:48:01,2018-11-02 09:48:10
"086",2,2018-11-02 11:11:16,2018-11-02 11:12:32
"086",3,2018-11-02 15:44:02,2018-11-02 20:07:16
"086",4,2018-11-03 00:00:14,2018-11-03 00:00:14
"087",0,2018-11-02 06:43:42,2018-11-02 16:57:25
"087",1,2018-11-02 17:16:44,2018-11-02 17:19:38
"087",2,2018-11-03 00:00:14,2018-11-03 00:00:14
"088",0,2018-11-02 07:00:54,2018-11-02 07:00:54
"088",1,2018-11-02 07:23:15,2018-11-02 17:09:12
"088",2,2018-11-02 17:15:13,2018-11-02 20:28:26
"088",3,2018-11-02 21:01:06,2018-11-02 21:23:50
"088",4,2018-11-02 21:30:40,2018-11-02 21:53:02
"088",5,2018-11-02 22:00:15,2018-11-02 23:22:44
"088",6,2018-11-02 23:30:04,2018-11-03 00:20:11
"090",0,2018-11-02 05:57:46,2018-11-02 06:08:03
"090",1,2018-11-02 06:15:23,2018-11-02 09:30:40
"090",2,2018-11-02 13:32:53,2018-11-02 13:37:49
"090",3,2018-11-02 14:30:25,2018-11-02 19:32:45
"090",4,2018-11-02 20:52:18,2018-11-02 20:57:24
"090",5,2018-11-03 00:00:08,2018-11-03 00:00:08
"093",0,2018-11-02 04:37:35,2018-11-02 04:37:35
"093",1,2018-11-02 05:16:08,2018-11-02 05:16:17
"093",2,2018-11-02 05:28:46,2018-11-02 09:29:44
"093",3,2018-11-02 09:54:14,2018-11-02 09:54:54
"093",4,2018-11-02 10:31:20,2018-11-02 10:31:36
"093",5,2018-11-02 14:13:38,2018-11-02 14:23:09
"093",6,2018-11-03 02:26:36,2018-11-03 02:26:36
"094",0,2018-11-02 06:34:45,2018-11-02 09:28:18
"094",1,2018-11-02 14:22:42,2018-11-02 16:30:19
"094",2,2018-11-02 16:35:49,2018-11-02 19:59:37
"094",3,2018-11-03 00:00:31,2018-11-03 00:00:31
"095",0,2018-11-02 06:10:48,2018-11-02 10:13:34
"095",1,2018-11-02 13:35:47,2018-11-02 19:52:22
"095",2,2018-11-03 00:00:16,2018-11-03 00:00:16
"096",0,2018-11-02 06:02:29,2018-11-02 09:21:03
"096",1,2018-11-02 10:57:08,2018-11-02 11:01:08
"096",2,2018-11-02 11:35:53,2018-11-02 11:39:55
"096",3,2018-11-02 16:04:19,2018-11-02 20:29:06
"096",4,2018-11-02 21:13:02,2018-11-02 21:17:13
"096",5,2018-11-02 21:52:14,2018-11-02 22:03:18
"096",6,2018-11-03 00:03:19,2018-11-03 00:03:19
"098",0,2018-11-02 06:54:08,2018-11-02 20:32:15
"098",1,2018-11-02 21:01:24,2018-11-02 21:52:15
"098",2,2018-11-02 22:00:27,2018-11-02 22:55:47
"098",3,2018-11-02 23:02:34,2018-11-02 23:47:37
"098",4,2018-11-02 23:59:37,2018-11-03 00:21:29
"098",5,2018-11-03 00:57:20,2018-11-03 00:57:30
"1006",0,2018-11-02 06:20:54,2018-11-02 09:47:27
"1006",1,2018-11-02 13:54:00,2018-11-02 19:10:38
"101",0,2018-11-02 05:21:25,2018-11-02 05:21:25
"101",1,2018-11-02 05:45:31,2018-11-02 10:27:50
"101",2,2018-11-02 15:26:52,2018-11-02 20:09:26
"1017",0,2018-11-02 05:16:17,2018-11-02 06:04:32
"1017",1,2018-11-02 06:10:50,2018-11-02 10:21:03
"1017",2,2018-11-02 15:04:16,2018-11-02 15:04:45
"1017",3,2018-11-02 15:21:46,2018-11-02 20:34:27
