"vehicle","route","chunk","start_datetime","end_datetime"
"077","12",0,2018-11-02 14:51:10,2018-11-02 14:51:30
"077","12",1,2018-11-02 14:54:32,2018-11-02 15:04:38
"077","12",2,2018-11-02 15:06:50,2018-11-02 15:14:12
"077","12",3,2018-11-02 15:17:01,2018-11-02 15:36:45
"077","15A",0,2018-11-02 06:11:53,2018-11-02 06:11:53
"077","15A",1,2018-11-02 06:24:35,2018-11-02 06:24:55
"077","15A",2,2018-11-02 06:29:02,2018-11-02 06:29:26
"077","15A",3,2018-11-02 06:33:07,2018-11-02 06:34:57
"077","15A",4,2018-11-02 07:18:12,2018-11-02 07:18:36
"077","15A",5,2018-11-02 15:48:16,2018-11-02 15:48:53
"077","4",0,2018-11-02 09:14:11,2018-11-02 09:18:50
"077","4",1,2018-11-02 09:38:47,2018-11-02 09:42:45
"077","4",2,2018-11-02 11:01:54,2018-11-02 11:02:04
"077","H3",0,2018-11-02 18:41:29,2018-11-02 19:12:21
"077","H3",1,2018-11-02 19:27:34,2018-11-02 19:28:09
"077","H3",2,2018-11-02 19:35:57,2018-11-02 19:37:36
"077","H3",3,2018-11-02 19:42:26,2018-11-02 19:43:41
"078","9",0,2018-11-02 06:36:48,2018-11-02 06:36:48
"078","9",1,2018-11-02 06:46:17,2018-11-02 06:46:26
"078","9",2,2018-11-02 07:02:58,2018-11-02 07:03:32
"078","9",3,2018-11-02 07:09:42,2018-11-02 07:11:39
"078","9",4,2018-11-02 07:14:58,2018-11-02 07:17:16
"078","9",5,2018-11-02 09:54:27,2018-11-02 10:02:39
"078","9",6,2018-11-02 10:09:36,2018-11-02 10:09:48
"078","9",7,2018-11-02 11:13:34,2018-11-02 11:14:37
"078","9",8,2018-11-02 11:56:24,2018-11-02 11:56:52
"078","9",9,2018-11-02 12:07:24,2018-11-02 12:07:50
"078","9",10,2018-11-02 13:09:46,2018-11-02 13:10:05
"078","9",11,2018-11-02 13:34:06,2018-11-02 13:35:58
"078","9",12,2018-11-02 13:45:28,2018-11-02 13:46:38
"078","9",13,2018-11-02 13:48:48,2018-11-02 13:51:14
"078","9",14,2018-11-02 19:01:14,2018-11-02 19:06:26
"078","9",15,2018-11-02 19:08:27,2018-11-02 19:11:49
"078","9",16,2018-11-02 19:16:19,2018-11-02 19:17:47
"078","9",17,2018-11-02 20:06:11,2018-11-02 20:08:36
"078","9",18,2018-11-02 20:25:25,2018-11-02 20:27:45
"079","3",0,2018-11-02 05:15:10,2018-11-02 05:15:39
"079","3",1,2018-11-02 05:19:22,2018-11-02 05:19:22
"079","3",2,2018-11-02 05:34:21,2018-11-02 05:45:04
"079","3",3,2018-11-02 06:18:23,2018-11-02 06:25:58
"079","3",4,2018-11-02 06:31:26,2018-11-02 06:40:25
"079","3",5,2018-11-02 06:48:40,2018-11-02 06:49:09
"079","3",6,2018-11-02 06:51:36,2018-11-02 07:01:10
"079","3",7,2018-11-02 20:53:29,2018-11-02 20:53:37
"079","3",8,2018-11-02 21:04:28,2018-11-02 21:19:13
