"datetime","vehicle","kind","lon","lat","on_route"
2018-11-20 06:02:07,"2027",14,28.6958065032959,50.2380561828613,0
2018-11-20 06:09:47,"2027",14,28.6734409332275,50.2502136230469,1
2018-11-20 06:46:51,"2027",14,28.6561985015869,50.280029296875,1
2018-11-20 06:58:38,"2027",17,28.6610164642334,50.2551651000977,1
2018-11-20 07:19:43,"2027",14,28.6633205413818,50.2566146850586,1
2018-11-20 07:45:41,"2027",14,28.6563110351562,50.2925796508789,1
2018-11-20 07:45:52,"2027",14,28.6563110351562,50.2925796508789,1
2018-11-20 07:48:13,"2027",14,28.6553401947021,50.2852973937988,1
2018-11-20 07:52:46,"2027",14,28.6568870544434,50.2776947021484,1
2018-11-20 07:52:52,"2027",14,28.6568870544434,50.2776947021484,1
2018-11-20 07:53:17,"2027",14,28.6574058532715,50.2762451171875,1
2018-11-20 07:53:58,"2027",14,28.6578063964844,50.2751884460449,1
2018-11-20 07:54:10,"2027",14,28.6578063964844,50.2751884460449,1
2018-11-20 07:54:12,"2027",32,28.6578063964844,50.2751884460449,1
2018-11-20 07:54:18,"2027",17,28.6578063964844,50.2751884460449,1
2018-11-20 07:54:21,"2027",14,28.6578063964844,50.2751884460449,1
2018-11-20 08:05:38,"2027",14,28.6611862182617,50.2545928955078,1
2018-11-20 08:38:16,"2027",14,28.6580009460449,50.2751235961914,1
2018-11-20 08:43:22,"2027",17,28.655948638916,50.2900695800781,1
2018-11-20 09:15:15,"2027",17,28.6658954620361,50.2534866333008,1
2018-11-20 15:43:44,"2027",14,28.6819915771484,50.2465858459473,0
2018-11-20 15:44:42,"2027",17,28.6807098388672,50.2472724914551,0
2018-11-20 15:44:47,"2027",17,28.6807098388672,50.2472724914551,0
2018-11-20 16:00:14,"2027",14,28.6586132049561,50.2643737792969,1
2018-11-20 16:01:56,"2027",14,28.6580505371094,50.2672004699707,1
2018-11-20 16:02:07,"2027",14,28.6580505371094,50.2672004699707,1
2018-11-20 16:10:10,"2027",17,28.6558456420898,50.2826194763184,1
2018-11-20 16:24:48,"2027",17,28.6551513671875,50.2848167419434,1
2018-11-20 16:24:55,"2027",17,28.6551513671875,50.2848167419434,1
2018-11-20 16:38:26,"2027",14,28.6619300842285,50.2597045898438,1
2018-11-20 17:05:45,"2027",14,28.6620082855225,50.2597923278809,1
2018-11-20 17:05:57,"2027",14,28.6620082855225,50.2597923278809,1
2018-11-20 17:26:36,"2027",14,28.6562538146973,50.2924957275391,1
2018-11-20 17:33:24,"2027",14,28.6574001312256,50.2763748168945,1
2018-11-20 17:48:16,"2027",14,28.6684455871582,50.2523880004883,1
2018-11-20 17:48:18,"2027",14,28.6684455871582,50.2523880004883,1
2018-11-20 18:03:04,"2027",14,28.6673145294189,50.2530403137207,1
2018-11-20 18:03:06,"2027",14,28.6673145294189,50.2530403137207,1
2018-11-20 18:03:16,"2027",14,28.6673145294189,50.2530403137207,1
2018-11-20 18:03:58,"2027",14,28.6654682159424,50.2536277770996,1
2018-11-20 18:04:48,"2027",17,28.6634635925293,50.2536811828613,1
2018-11-20 18:05:12,"2027",14,28.6626873016357,50.2537803649902,1
2018-11-20 18:05:20,"2027",17,28.6624755859375,50.2537994384766,1
2018-11-20 18:24:39,"2027",14,28.6557235717773,50.2832374572754,1
2018-11-20 18:24:40,"2027",14,28.6557235717773,50.2832374572754,1
2018-11-20 18:24:44,"2027",17,28.6557235717773,50.2832374572754,1
2018-11-20 19:16:55,"2027",14,28.6609802246094,50.2609748840332,1
2018-11-20 19:17:02,"2027",14,28.6609802246094,50.2609748840332,1
2018-11-20 19:59:48,"2027",14,28.6712970733643,50.2507972717285,1
2018-11-20 06:16:34,"2064",14,28.6927032470703,50.2399520874023,0
2018-11-20 07:00:26,"2064",14,28.6558074951172,50.2815742492676,1
2018-11-20 07:00:29,"2064",14,28.6558074951172,50.2815742492676,1
2018-11-20 07:08:31,"2064",32,28.6585693359375,50.2640533447266,1
2018-11-20 08:00:55,"2064",14,28.6549549102783,50.2868003845215,1
2018-11-20 08:00:56,"2064",14,28.6549549102783,50.2868003845215,1
2018-11-20 06:26:29,"2043",14,28.6994361877441,50.2379417419434,0
2018-11-20 06:26:30,"2043",14,28.6994361877441,50.2379417419434,0
2018-11-20 06:26:47,"2043",14,28.6994361877441,50.2379417419434,0
