"vehicle","route","chunk","start_datetime","end_datetime"
"077","1",0,2019-01-13 11:35:10,2019-01-13 11:35:10
"077","1",1,2019-01-13 12:24:14,2019-01-13 12:24:23
"077","1",2,2019-01-13 13:45:26,2019-01-13 13:45:26
"077","1",3,2019-01-13 13:49:15,2019-01-13 13:49:15
"077","1",4,2019-01-13 15:14:37,2019-01-13 15:14:47
"079","2",0,2019-01-13 06:52:28,2019-01-13 06:52:57
"079","2",1,2019-01-13 20:50:16,2019-01-13 20:53:19
"079","2",2,2019-01-13 20:55:49,2019-01-13 21:00:12
"079","2",3,2019-01-14 00:00:13,2019-01-14 00:00:13
"082","15A",0,2019-01-13 09:32:42,2019-01-13 09:33:16
"082","15A",1,2019-01-13 09:49:26,2019-01-13 09:51:02
"082","15A",2,2019-01-13 14:48:35,2019-01-13 14:55:49
"082","15A",3,2019-01-13 15:26:05,2019-01-13 15:26:18
"082","15A",4,2019-01-13 15:47:29,2019-01-13 15:49:31
"082","15A",5,2019-01-13 17:04:48,2019-01-13 17:05:18
"082","15A",6,2019-01-13 23:42:35,2019-01-13 23:43:17
"082","15A",7,2019-01-13 23:46:25,2019-01-13 23:50:33
"082","15A",8,2019-01-13 23:57:23,2019-01-14 00:00:03
"085","15A",0,2019-01-13 15:56:49,2019-01-13 15:57:58
"085","15A",1,2019-01-13 17:23:57,2019-01-13 17:30:25
"085","15A",2,2019-01-13 17:34:42,2019-01-13 17:35:33
"085","15A",3,2019-01-13 17:37:35,2019-01-13 17:37:55
"085","H5",0,2019-01-13 21:06:57,2019-01-13 21:19:55
"085","H5",1,2019-01-13 23:21:06,2019-01-13 23:25:04
"085","H5",2,2019-01-13 23:28:30,2019-01-13 23:42:57
"085","H5",3,2019-01-13 23:45:09,2019-01-13 23:47:05
"085","H5",4,2019-01-14 00:00:00,2019-01-14 00:00:00
"085","H5",5,2019-01-14 00:05:31,2019-01-14 00:11:48
"085","H5",6,2019-01-14 01:34:20,2019-01-14 01:35:28
"086","2",0,2019-01-13 06:59:48,2019-01-13 06:59:48
"086","2",1,2019-01-13 07:40:32,2019-01-13 07:41:22
"086","2",2,2019-01-13 14:58:34,2019-01-13 14:59:02
"086","2",3,2019-01-13 15:01:43,2019-01-13 15:04:31
"086","2",4,2019-01-13 15:07:44,2019-01-13 15:10:56
"086","2",5,2019-01-13 15:19:09,2019-01-13 15:20:49
"086","2",6,2019-01-13 16:48:41,2019-01-13 16:49:58
"086","2",7,2019-01-13 16:52:52,2019-01-13 16:53:49
"086","2",8,2019-01-13 16:57:37,2019-01-13 17:01:10
"086","2",9,2019-01-13 17:09:01,2019-01-13 17:10:35
"086","H5",0,2019-01-13 23:49:42,2019-01-13 23:54:22
"086","H5",1,2019-01-13 23:56:38,2019-01-14 00:08:08
"086","H5",2,2019-01-14 01:08:08,2019-01-14 01:11:31
"086","H5",3,2019-01-14 01:14:48,2019-01-14 01:16:52
"087","15A",0,2019-01-13 08:03:19,2019-01-13 08:04:44
"087","15A",1,2019-01-13 14:29:49,2019-01-13 14:32:50
"087","15A",2,2019-01-13 14:37:16,2019-01-13 14:39:44
"087","15A",3,2019-01-13 17:25:42,2019-01-13 17:27:49
"087","15A",4,2019-01-13 21:07:48,2019-01-13 21:09:21
"087","15A",5,2019-01-13 21:19:26,2019-01-13 21:20:19
"087","15A",6,2019-01-13 21:26:15,2019-01-13 21:28:01
"087","15A",7,2019-01-14 00:00:15,2019-01-14 00:00:15
"088","2",0,2019-01-13 07:10:42,2019-01-13 07:10:42
"088","2",1,2019-01-13 07:17:49,2019-01-13 07:20:51
"088","2",2,2019-01-13 08:13:37,2019-01-13 08:15:58
"088","2",3,2019-01-13 19:20:43,2019-01-13 19:20:53
"088","2",4,2019-01-13 19:26:21,2019-01-13 19:26:30
"088","2",5,2019-01-13 20:00:59,2019-01-13 20:03:55
"1006","7",0,2019-01-13 07:41:49,2019-01-13 07:41:49
"1006","7",1,2019-01-13 07:48:59,2019-01-13 07:51:22
"1006","7",2,2019-01-13 07:58:52,2019-01-13 08:00:44
"1006","7",3,2019-01-13 08:09:34,2019-01-13 08:11:19
"1006","7",4,2019-01-13 08:14:09,2019-01-13 08:19:52
"1006","7",5,2019-01-13 17:49:40,2019-01-13 17:55:43
"1006","7",6,2019-01-13 17:58:43,2019-01-13 18:05:26
"1006","7",7,2019-01-13 18:13:06,2019-01-13 18:15:55
"1017","7",0,2019-01-13 06:23:37,2019-01-13 06:23:37
"1017","7",1,2019-01-13 06:48:45,2019-01-13 06:57:15
"1017","7",2,2019-01-13 20:52:09,2019-01-13 21:03:02
"1017","7",3,2019-01-13 21:07:33,2019-01-13 21:09:54
"1017","7",4,2019-01-13 21:12:34,2019-01-13 21:13:42
"1017","7",5,2019-01-14 00:00:28,2019-01-14 00:00:28
"1017","7",6,2019-01-14 00:49:50,2019-01-14 00:50:20
"1017","7",7,2019-01-14 00:52:56,2019-01-14 00:54:37
"1017","7",8,2019-01-14 00:59:35,2019-01-14 01:01:22
"1028","5A",0,2019-01-13 08:21:20,2019-01-13 08:21:20
"1028","5A",1,2019-01-13 08:26:19,2019-01-13 08:26:19
"1028","5A",2,2019-01-13 08:28:26,2019-01-13 08:28:35
"1028","5A",3,2019-01-13 08:31:14,2019-01-13 08:51:35
"1028","5A",4,2019-01-13 17:57:44,2019-01-13 18:18:19
"1028","5A",5,2019-01-13 18:23:19,2019-01-13 18:27:04
"1028","5A",6,2019-01-13 18:32:04,2019-01-13 18:32:04
"1028","5A",7,2019-01-14 00:07:05,2019-01-14 00:07:05
"1032","3",0,2019-01-13 04:06:16,2019-01-13 04:08:51
"1032","3",1,2019-01-13 07:24:05,2019-01-13 07:24:14
"1032","3",2,2019-01-13 07:32:59,2019-01-13 07:34:07
"1032","3",3,2019-01-13 14:40:33,2019-01-13 14:42:49
"1032","3",4,2019-01-13 15:04:07,2019-01-13 15:04:54
"1032","3",5,2019-01-13 15:14:42,2019-01-13 15:24:44
"1032","3",6,2019-01-13 16:58:22,2019-01-13 17:01:18
"1032","3",7,2019-01-13 21:35:38,2019-01-13 21:37:42
"1032","3",8,2019-01-13 21:42:12,2019-01-13 21:43:15
"1032","3",9,2019-01-14 00:00:27,2019-01-14 00:00:27
"1045","12",0,2019-01-13 07:35:46,2019-01-13 07:35:46
"1045","12",1,2019-01-13 07:45:56,2019-01-13 07:46:15
"1045","12",2,2019-01-13 08:06:36,2019-01-13 08:08:33
"1045","12",3,2019-01-13 08:10:51,2019-01-13 08:18:09
"1045","12",4,2019-01-13 08:20:49,2019-01-13 08:29:36
"1045","12",5,2019-01-13 18:23:51,2019-01-13 18:39:10
"1045","12",6,2019-01-13 18:41:20,2019-01-13 18:43:21
